LVLT,2010,Q1,-0.14,-0.14,225000000.0,-0.14,1000000.0,-238000000.0,-238000000.0,-238000000.0,383000000.0,910000000.0,7000000.0,343000000.0,383000000.0,527000000.0,203000000.0,568000000.0,-41000000.0,-196000000.0,-237000000.0,910000000.0,1700000000.0,1647407000.0,1647407000.0,
LVLT,2012,Q2,-0.29,-0.29,191000000.0,-0.29,8000000.0,-62000000.0,-62000000.0,-62000000.0,648000000.0,1586000000.0,-7000000.0,614000000.0,648000000.0,938000000.0,181000000.0,1000000.0,805000000.0,133000000.0,-187000000.0,-54000000.0,1586000000.0,216399000.0,216399000.0,216399000.0,
LVLT,2012,Q3,-0.76,-0.76,185000000.0,-0.76,13000000.0,-166000000.0,-166000000.0,-166000000.0,642000000.0,1590000000.0,-54000000.0,625000000.0,642000000.0,948000000.0,237000000.0,0.0,810000000.0,138000000.0,-291000000.0,-153000000.0,1590000000.0,217301000.0,217301000.0,217301000.0,
LVLT,2012,Q4,-0.26,-0.26,186000000.0,-0.26,13000000.0,-56000000.0,-56000000.0,-56000000.0,1904000000.0,1614000000.0,-6000000.0,-664000000.0,1904000000.0,-290000000.0,225000000.0,-478000000.0,188000000.0,-231000000.0,-43000000.0,1614000000.0,215300000.0,215356000.0,215356000.0,
LVLT,2012,FY,-1.96,-1.96,749000000.0,-1.96,48000000.0,-422000000.0,-422000000.0,-422000000.0,3851000000.0,6376000000.0,-58000000.0,1201000000.0,3851000000.0,2525000000.0,893000000.0,2000000.0,1950000000.0,575000000.0,-949000000.0,-374000000.0,6376000000.0,215300000.0,215356000.0,215356000.0,
LVLT,2013,Q1,-0.36,-0.36,194000000.0,-0.36,14000000.0,-78000000.0,-78000000.0,-78000000.0,629000000.0,1577000000.0,-50000000.0,599000000.0,629000000.0,948000000.0,169000000.0,0.0,793000000.0,155000000.0,-219000000.0,-64000000.0,1577000000.0,216700000.0,219268000.0,219268000.0,
LVLT,2013,Q2,-0.11,-0.11,199000000.0,-0.11,11000000.0,-24000000.0,-24000000.0,-24000000.0,616000000.0,1565000000.0,14000000.0,610000000.0,616000000.0,949000000.0,167000000.0,809000000.0,140000000.0,-153000000.0,-13000000.0,1565000000.0,218200000.0,221609000.0,221609000.0,
LVLT,2013,Q3,-0.09,-0.09,203000000.0,-0.09,14000000.0,-21000000.0,-21000000.0,-21000000.0,922000000.0,1569000000.0,23000000.0,292000000.0,922000000.0,647000000.0,182000000.0,0.0,495000000.0,152000000.0,-159000000.0,-7000000.0,1569000000.0,233300000.0,222679000.0,222679000.0,
LVLT,2013,Q4,0.06,0.06,204000000.0,0.06,-1000000.0,14000000.0,14000000.0,14000000.0,1518000000.0,1602000000.0,9000000.0,-339000000.0,1518000000.0,84000000.0,215000000.0,-135000000.0,219000000.0,-206000000.0,13000000.0,1602000000.0,222400000.0,222368000.0,222368000.0,
LVLT,2013,FY,-0.49,-0.49,800000000.0,-0.49,38000000.0,-109000000.0,-109000000.0,-109000000.0,3685000000.0,6313000000.0,-4000000.0,1162000000.0,3685000000.0,2628000000.0,733000000.0,0.0,1962000000.0,666000000.0,-737000000.0,-71000000.0,6313000000.0,222400000.0,222368000.0,222368000.0,
LVLT,2014,Q1,0.48,0.48,184000000.0,0.47,7000000.0,112000000.0,112000000.0,112000000.0,906000000.0,1609000000.0,6000000.0,255000000.0,906000000.0,703000000.0,151000000.0,0.0,439000000.0,264000000.0,-145000000.0,119000000.0,1609000000.0,233300000.0,235635000.0,239294000.0,
LVLT,2014,Q2,0.21,0.21,187000000.0,0.21,12000000.0,51000000.0,51000000.0,51000000.0,915000000.0,1625000000.0,-44000000.0,267000000.0,915000000.0,710000000.0,149000000.0,0.0,454000000.0,256000000.0,-193000000.0,63000000.0,1625000000.0,242900000.0,237376000.0,241406000.0,
LVLT,2014,Q3,0.36,0.36,187000000.0,0.35,8000000.0,85000000.0,85000000.0,85000000.0,914000000.0,1629000000.0,-11000000.0,266000000.0,914000000.0,715000000.0,159000000.0,1000000.0,453000000.0,262000000.0,-169000000.0,93000000.0,1629000000.0,236100000.0,238265000.0,242464000.0,
LVLT,2014,Q4,0.18,0.18,250000000.0,0.18,-103000000.0,66000000.0,66000000.0,66000000.0,1040000000.0,1914000000.0,-20000000.0,393000000.0,1040000000.0,874000000.0,248000000.0,643000000.0,231000000.0,-268000000.0,-37000000.0,1914000000.0,255300000.0,254428000.0,258483000.0,
LVLT,2014,FY,1.23,1.23,808000000.0,1.21,-76000000.0,314000000.0,314000000.0,314000000.0,3775000000.0,6777000000.0,-69000000.0,1181000000.0,3775000000.0,3002000000.0,707000000.0,1000000.0,1989000000.0,1013000000.0,-775000000.0,238000000.0,6777000000.0,255300000.0,254428000.0,258483000.0,
LVLT,2015,Q1,0.35,0.35,288000000.0,0.35,5000000.0,122000000.0,122000000.0,122000000.0,1079000000.0,2053000000.0,-10000000.0,370000000.0,1079000000.0,974000000.0,180000000.0,1000000.0,658000000.0,316000000.0,-189000000.0,127000000.0,2053000000.0,348600000.0,346874000.0,350832000.0,
LVLT,2015,Q2,-0.04,-0.04,288000000.0,-0.04,18000000.0,-13000000.0,-13000000.0,-13000000.0,1059000000.0,2061000000.0,-17000000.0,364000000.0,1059000000.0,1002000000.0,328000000.0,0.0,652000000.0,350000000.0,-345000000.0,5000000.0,2061000000.0,325000000.0,354471000.0,354471000.0,
LVLT,2015,Q3,0.0,0.0,296000000.0,0.0,16000000.0,1000000.0,1000000.0,1000000.0,1075000000.0,2062000000.0,6000000.0,364000000.0,1075000000.0,987000000.0,145000000.0,-171000000.0,660000000.0,327000000.0,-310000000.0,17000000.0,2062000000.0,355791000.0,358714000.0,
LVLT,2015,Q4,9.4,9.4,294000000.0,9.27,-3189000000.0,3323000000.0,3323000000.0,3323000000.0,1052000000.0,2053000000.0,3000000.0,369000000.0,1052000000.0,1001000000.0,207000000.0,663000000.0,338000000.0,-204000000.0,134000000.0,2053000000.0,353600000.0,353385000.0,358593000.0,
LVLT,2015,FY,9.71,9.71,1166000000.0,9.58,-3150000000.0,3433000000.0,3433000000.0,3433000000.0,4265000000.0,8229000000.0,-18000000.0,1467000000.0,4265000000.0,3964000000.0,860000000.0,-170000000.0,2633000000.0,1331000000.0,-1048000000.0,283000000.0,8229000000.0,353600000.0,353385000.0,358593000.0,

LVLT,2016,Q2,0.44,0.44,310000000.0,0.43,34000000.0,156000000.0,156000000.0,156000000.0,1015000000.0,2056000000.0,-5000000.0,357000000.0,1015000000.0,1041000000.0,180000000.0,1000000.0,667000000.0,374000000.0,-184000000.0,190000000.0,2056000000.0,354500000.0,357924000.0,361250000.0,
LVLT,2016,Q3,0.4,0.4,319000000.0,0.39,74000000.0,143000000.0,143000000.0,143000000.0,1012000000.0,2033000000.0,1000000.0,348000000.0,1012000000.0,1021000000.0,139000000.0,1000000.0,667000000.0,354000000.0,-137000000.0,217000000.0,2033000000.0,357500000.0,359561000.0,361907000.0,
LVLT,2016,Q4,0.69,0.69,320000000.0,0.69,-33000000.0,250000000.0,250000000.0,250000000.0,1012000000.0,2032000000.0,-6000000.0,346000000.0,1012000000.0,1020000000.0,132000000.0,1000000.0,666000000.0,354000000.0,-137000000.0,217000000.0,2032000000.0,358200000.0,358559000.0,361472000.0,
LVLT,2016,FY,1.89,1.89,1250000000.0,1.87,165000000.0,677000000.0,677000000.0,677000000.0,4071000000.0,8172000000.0,-20000000.0,1407000000.0,4071000000.0,4101000000.0,586000000.0,4000000.0,2657000000.0,1444000000.0,-602000000.0,842000000.0,8172000000.0,358200000.0,358559000.0,361472000.0,
LVLT,2017,Q1,0.26,0.26,320000000.0,0.26,70000000.0,95000000.0,95000000.0,95000000.0,1027000000.0,2048000000.0,4000000.0,364000000.0,1027000000.0,1021000000.0,178000000.0,2000000.0,684000000.0,337000000.0,-172000000.0,165000000.0,2048000000.0,365400000.0,361461000.0,364121000.0,
LVLT,2017,Q2,0.42,0.42,330000000.0,0.42,69000000.0,154000000.0,154000000.0,154000000.0,1012000000.0,2061000000.0,-1000000.0,366000000.0,1012000000.0,1049000000.0,132000000.0,3000000.0,696000000.0,353000000.0,-130000000.0,223000000.0,2061000000.0,366700000.0,362385000.0,365002000.0,



