ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FBHS,2010,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBHS,2010,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBHS,2010,Q3,0.18,0.18,0.0,0.18,9100000.0,27700000.0,27700000.0,0.0,27400000.0,300000.0,541200000.0,813100000.0,0.0,800000.0,0.0,202800000.0,541200000.0,271900000.0,29300000.0,206600000.0,65300000.0,-28500000.0,36800000.0,813100000.0,155100000.0,155100000.0,155100000.0
FBHS,2010,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBHS,2010,FY,0.41,0.41,0.0,0.41,18100000.0,65000000.0,65000000.0,0.0,63800000.0,1200000.0,2177100000.0,3233500000.0,0.0,1000000.0,0.0,834300000.0,2177100000.0,1056400000.0,116300000.0,858000000.0,198400000.0,-115300000.0,83100000.0,3233500000.0,155600000.0,155100000.0,155100000.0
FBHS,2011,Q1,-0.07,-0.07,0.0,-0.07,-4700000.0,-10300000.0,-10300000.0,0.0,-10500000.0,200000.0,504500000.0,714800000.0,0.0,0.0,0.0,198500000.0,504500000.0,210300000.0,22800000.0,202500000.0,7800000.0,-22800000.0,-15000000.0,714800000.0,150000000.0,150000000.0,150000000.0
FBHS,2011,Q2,0.28,0.28,0.0,0.28,20500000.0,44100000.0,44100000.0,0.0,43700000.0,400000.0,598400000.0,889700000.0,0.0,-100000.0,0.0,221900000.0,598400000.0,291300000.0,500000.0,226100000.0,65200000.0,-600000.0,64600000.0,889700000.0,155100000.0,155100000.0,155100000.0
FBHS,2011,Q3,0.01,0.01,0.0,0.01,16400000.0,2500000.0,2500000.0,0.0,2200000.0,300000.0,592200000.0,848000000.0,0.0,-1800000.0,0.0,228000000.0,592200000.0,255800000.0,100000.0,235000000.0,20800000.0,-1900000.0,18900000.0,848000000.0,220000000.0,220000000.0,220000000.0
FBHS,2011,Q4,-0.45,-0.45,0.0,-0.45,-41200000.0,-70900000.0,-70900000.0,0.0,-71000000.0,100000.0,637000000.0,876100000.0,0.0,300000.0,0.0,252200000.0,637000000.0,239100000.0,3000000.0,348500000.0,-109400000.0,-2700000.0,-112100000.0,876100000.0,154800000.0,155200000.0,155200000.0
FBHS,2011,FY,-0.23,-0.23,0.0,-0.23,-9000000.0,-34600000.0,-34600000.0,0.0,-35600000.0,1000000.0,2332100000.0,3328600000.0,0.0,-1600000.0,0.0,900600000.0,2332100000.0,996500000.0,26400000.0,1012100000.0,-15600000.0,-28000000.0,-43600000.0,3328600000.0,154800000.0,155200000.0,155200000.0
