ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
GPN,2010,Q1,0.62,0.62,0.02,0.61,24981000.0,53794000.0,53822000.0,-28000.0,49368000.0,4426000.0,151041000.0,440138000.0,0.0,0.0,0.0,206990000.0,151041000.0,289097000.0,4841000.0,206990000.0,82107000.0,-3304000.0,78803000.0,440138000.0,79597000.0,79597000.0,79597000.0
GPN,2010,Q2,0.67,0.67,0.02,0.67,24546000.0,57883000.0,58370000.0,-487000.0,53505000.0,4378000.0,154205000.0,443526000.0,0.0,0.0,0.0,206178000.0,154205000.0,289321000.0,4299000.0,206178000.0,83143000.0,-227000.0,82916000.0,443526000.0,79701000.0,79701000.0,79701000.0
GPN,2010,Q3,0.6,0.6,0.02,0.59,20962000.0,54123000.0,54553000.0,-430000.0,47789000.0,6334000.0,168332000.0,456382000.0,0.0,0.0,0.0,209851000.0,168332000.0,288050000.0,4315000.0,209851000.0,78199000.0,-2684000.0,75515000.0,456382000.0,79897000.0,79897000.0,79897000.0
GPN,2010,Q4,0.73,0.73,0.02,0.73,24587000.0,62356000.0,62386000.0,-30000.0,58576000.0,3780000.0,191439000.0,519756000.0,0.0,0.0,0.0,240172000.0,191439000.0,328317000.0,4706000.0,240172000.0,88145000.0,-1172000.0,86973000.0,519756000.0,79837000.0,79837000.0,79837000.0
GPN,2010,FY,2.62,2.62,0.08,2.6,95076000.0,228156000.0,229131000.0,-975000.0,209238000.0,18918000.0,665017000.0,1859802000.0,0.0,0.0,0.0,863191000.0,665017000.0,1194785000.0,18161000.0,863191000.0,331594000.0,-7387000.0,324207000.0,1859802000.0,79837000.0,79837000.0,79837000.0
GPN,2011,Q1,0.8,0.8,0.02,0.79,34943000.0,72081000.0,72081000.0,0.0,63974000.0,8107000.0,191536000.0,542771000.0,0.0,0.0,0.0,242625000.0,191536000.0,351235000.0,4087000.0,242625000.0,108610000.0,-1586000.0,107024000.0,542771000.0,80076000.0,80076000.0,80076000.0
GPN,2011,Q2,0.78,0.78,0.02,0.78,25812000.0,68149000.0,68149000.0,0.0,61181000.0,6968000.0,185931000.0,530505000.0,0.0,0.0,0.0,247994000.0,185931000.0,344574000.0,4878000.0,247994000.0,96580000.0,-2619000.0,93961000.0,530505000.0,78348000.0,78348000.0,78348000.0
GPN,2011,Q3,0.74,0.74,0.02,0.73,25328000.0,65690000.0,65690000.0,0.0,57920000.0,7770000.0,194218000.0,533539000.0,0.0,0.0,0.0,246973000.0,194218000.0,339321000.0,3698000.0,246973000.0,92348000.0,-1330000.0,91018000.0,533539000.0,78421000.0,78421000.0,78421000.0
GPN,2011,Q4,0.07,0.07,0.02,0.07,-3202000.0,11646000.0,11646000.0,0.0,5086000.0,6560000.0,213071000.0,597032000.0,0.0,0.0,0.0,289712000.0,213071000.0,383961000.0,4185000.0,374150000.0,9811000.0,-1367000.0,8444000.0,597032000.0,78829000.0,78829000.0,78829000.0
GPN,2011,FY,2.39,2.39,0.08,2.37,82881000.0,217566000.0,217566000.0,0.0,188161000.0,29405000.0,784756000.0,2203847000.0,0.0,0.0,0.0,1027304000.0,784756000.0,1419091000.0,16848000.0,1111742000.0,307349000.0,-6902000.0,300447000.0,2203847000.0,78829000.0,78829000.0,78829000.0
GPN,2012,Q1,0.59,0.59,0.02,0.59,24764000.0,54162000.0,54162000.0,0.0,46675000.0,7487000.0,204391000.0,590287000.0,0.0,0.0,0.0,281419000.0,204391000.0,385896000.0,3545000.0,305408000.0,80488000.0,-1562000.0,78926000.0,590287000.0,78604000.0,78604000.0,78604000.0
GPN,2012,Q2,0.89,0.89,0.0,0.89,28789000.0,75371000.0,75371000.0,0.0,70183000.0,5188000.0,210268000.0,588538000.0,0.0,0.0,0.0,276177000.0,210268000.0,378270000.0,14609000.0,261688000.0,116582000.0,-12422000.0,104160000.0,588538000.0,78751000.0,78751000.0,78751000.0
GPN,2012,Q3,0.75,0.75,0.0,0.75,23433000.0,62814000.0,62814000.0,0.0,58462000.0,4352000.0,217465000.0,578746000.0,0.0,0.0,0.0,271696000.0,217465000.0,361281000.0,7063000.0,270507000.0,90774000.0,-4527000.0,86247000.0,578746000.0,77756000.0,77756000.0,77756000.0
GPN,2012,Q4,0.52,0.52,0.05,0.52,18585000.0,46366000.0,46366000.0,0.0,40805000.0,5561000.0,229951000.0,618352000.0,0.0,0.0,0.0,290568000.0,229951000.0,388401000.0,8065000.0,319032000.0,69369000.0,-4418000.0,64951000.0,618352000.0,77767000.0,77767000.0,77767000.0
GPN,2012,FY,2.78,2.78,0.08,2.76,95571000.0,238713000.0,238713000.0,0.0,216125000.0,22588000.0,862075000.0,2375923000.0,0.0,0.0,0.0,1119860000.0,862075000.0,1513848000.0,33282000.0,1156635000.0,357213000.0,-22929000.0,334284000.0,2375923000.0,77767000.0,77767000.0,77767000.0
GPN,2013,Q1,0.88,0.88,0.02,0.87,31135000.0,71708000.0,71708000.0,0.0,64643000.0,7065000.0,230745000.0,629685000.0,0.0,0.0,0.0,291556000.0,230745000.0,398940000.0,7879000.0,291556000.0,107384000.0,-4541000.0,102843000.0,629685000.0,73765000.0,73765000.0,73765000.0
GPN,2013,Q2,1.02,1.02,0.0,1.02,29313000.0,79857000.0,79857000.0,0.0,73897000.0,5960000.0,235170000.0,634122000.0,0.0,0.0,0.0,294045000.0,235170000.0,398952000.0,8025000.0,287045000.0,111907000.0,-2737000.0,109170000.0,634122000.0,72174000.0,72174000.0,72174000.0
GPN,2013,Q3,0.77,0.77,0.0,0.76,23657000.0,60121000.0,60121000.0,0.0,55121000.0,5000000.0,232937000.0,616452000.0,0.0,0.0,0.0,286224000.0,232937000.0,383515000.0,16457000.0,286224000.0,97291000.0,-13513000.0,83778000.0,616452000.0,71835000.0,71835000.0,71835000.0
GPN,2013,Q4,0.36,0.36,0.03,0.36,23293000.0,58266000.0,58266000.0,0.0,51625000.0,6641000.0,253373000.0,673977000.0,0.0,0.0,0.0,324687000.0,253373000.0,420604000.0,9451000.0,331687000.0,88917000.0,-7358000.0,81559000.0,673977000.0,144238000.0,144238000.0,144238000.0
GPN,2013,FY,1.7,1.7,0.04,1.69,107398000.0,269952000.0,269952000.0,0.0,245286000.0,24666000.0,952225000.0,2554236000.0,0.0,0.0,0.0,1196512000.0,952225000.0,1602011000.0,41812000.0,1196512000.0,405499000.0,-28149000.0,377350000.0,2554236000.0,144238000.0,144238000.0,144238000.0
GPN,2014,Q1,1.11,1.11,0.02,1.1,30146000.0,84434000.0,84434000.0,0.0,75366000.0,9068000.0,259839000.0,704895000.0,0.0,0.0,0.0,320658000.0,259839000.0,445056000.0,11010000.0,320658000.0,124398000.0,-9818000.0,114580000.0,704895000.0,68146000.0,68146000.0,68146000.0
GPN,2014,Q2,0.55,0.55,0.0,0.55,29660000.0,85256000.0,85256000.0,0.0,74781000.0,10475000.0,257796000.0,697291000.0,0.0,0.0,0.0,315511000.0,257796000.0,439495000.0,10350000.0,315511000.0,123984000.0,-9068000.0,114916000.0,697291000.0,134754000.0,134754000.0,134754000.0
GPN,2014,Q3,0.47,0.47,0.0,0.46,23031000.0,69315000.0,69315000.0,0.0,62568000.0,6747000.0,250255000.0,664983000.0,0.0,0.0,0.0,310113000.0,250255000.0,414728000.0,13429000.0,310113000.0,104615000.0,-12269000.0,92346000.0,664983000.0,133780000.0,133780000.0,133780000.0
GPN,2014,Q4,0.49,0.49,0.16,0.49,25158000.0,70110000.0,70110000.0,0.0,65325000.0,4785000.0,254217000.0,706549000.0,0.0,0.0,0.0,348732000.0,254217000.0,452332000.0,9647000.0,348732000.0,103600000.0,-8332000.0,95268000.0,706549000.0,134072000.0,134072000.0,134072000.0
GPN,2014,FY,2.07,2.07,0.04,2.06,107995000.0,309115000.0,309115000.0,0.0,278040000.0,31075000.0,1022107000.0,2773718000.0,0.0,0.0,0.0,1295014000.0,1022107000.0,1751611000.0,44436000.0,1295014000.0,456597000.0,-39487000.0,417110000.0,2773718000.0,134072000.0,134072000.0,134072000.0
GPN,2015,Q1,0.66,0.66,0.01,0.66,32623000.0,93048000.0,93048000.0,0.0,86646000.0,6402000.0,272666000.0,748796000.0,0.0,0.0,0.0,338358000.0,272666000.0,476130000.0,13243000.0,338358000.0,137772000.0,-12101000.0,125671000.0,748796000.0,130328000.0,130328000.0,130328000.0
GPN,2015,Q2,0.61,0.61,0.0,0.6,27253000.0,83078000.0,83078000.0,0.0,78771000.0,4307000.0,270565000.0,722350000.0,0.0,0.0,0.0,328620000.0,270565000.0,451785000.0,14126000.0,328620000.0,123165000.0,-12834000.0,110331000.0,722350000.0,129505000.0,129505000.0,129505000.0
GPN,2015,Q3,0.53,0.53,0.0,0.53,22685000.0,72912000.0,72912000.0,0.0,69061000.0,3851000.0,258728000.0,679940000.0,0.0,0.0,0.0,313407000.0,258728000.0,421212000.0,13300000.0,313407000.0,107805000.0,-12208000.0,95597000.0,679940000.0,129287000.0,129287000.0,129287000.0
GPN,2015,Q4,0.28,0.28,0.05,0.28,-11866000.0,41179000.0,41179000.0,0.0,37188000.0,3991000.0,345680000.0,747064000.0,0.0,0.0,0.0,345182000.0,345680000.0,401384000.0,28647000.0,345182000.0,56202000.0,-26889000.0,29313000.0,747064000.0,132284000.0,132284000.0,132284000.0
GPN,2015,FY,2.05,2.05,0.04,2.04,70695000.0,290217000.0,290217000.0,0.0,271666000.0,18551000.0,1147639000.0,2898150000.0,0.0,0.0,0.0,1325567000.0,1147639000.0,1750511000.0,69316000.0,1325567000.0,424944000.0,-64032000.0,360912000.0,2898150000.0,132284000.0,132284000.0,132284000.0
GPN,2016,Q1,0.55,0.55,0.01,0.55,28044000.0,92458000.0,92458000.0,0.0,85093000.0,7365000.0,462626000.0,939492000.0,0.0,0.0,0.0,355760000.0,462626000.0,476866000.0,43077000.0,355760000.0,121106000.0,-604000.0,120502000.0,939492000.0,153901000.0,153901000.0,153901000.0
GPN,2016,Q2,0.32,0.32,0.0,0.32,1557000.0,52615000.0,52615000.0,0.0,49452000.0,3163000.0,468383000.0,941821000.0,0.0,0.0,0.0,368171000.0,468383000.0,473438000.0,52448000.0,368171000.0,105267000.0,-51095000.0,54172000.0,941821000.0,153173000.0,153173000.0,153173000.0
GPN,2016,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPN,2016,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPN,2016,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
