HAL,2010,Q1,0.23,0.23,0.09,0.23,121000000.0,207000000.0,212000000.0,-5000000.0,206000000.0,1000000.0,3259000000.0,3761000000.0,-40000000.0,-5000000.0,58000000.0,3259000000.0,502000000.0,79000000.0,3000000.0,53000000.0,449000000.0,-116000000.0,333000000.0,3761000000.0,895700000.0,905000000.0,908000000.0,
HAL,2010,Q2,0.53,0.53,0.09,0.53,200000000.0,483000000.0,477000000.0,6000000.0,480000000.0,3000000.0,3578000000.0,4387000000.0,-9000000.0,47000000.0,3578000000.0,809000000.0,76000000.0,47000000.0,762000000.0,-85000000.0,677000000.0,4387000000.0,905700000.0,906000000.0,909000000.0,
HAL,2010,Q3,0.6,0.6,0.09,0.6,249000000.0,545000000.0,486000000.0,59000000.0,544000000.0,1000000.0,3785000000.0,4665000000.0,-7000000.0,62000000.0,3785000000.0,880000000.0,-76000000.0,62000000.0,818000000.0,-83000000.0,735000000.0,4665000000.0,906700000.0,910000000.0,912000000.0,
HAL,2010,Q4,0.66,0.66,0.09,0.65,283000000.0,607000000.0,627000000.0,-20000000.0,605000000.0,2000000.0,4113000000.0,5160000000.0,-1000000.0,5000000.0,62000000.0,4113000000.0,1047000000.0,-155000000.0,-224000000.0,67000000.0,980000000.0,-70000000.0,910000000.0,5160000000.0,908400000.0,908000000.0,911000000.0,
HAL,2010,FY,2.02,2.02,0.36,2.01,853000000.0,1842000000.0,1802000000.0,40000000.0,1835000000.0,7000000.0,14735000000.0,17973000000.0,-57000000.0,229000000.0,14735000000.0,3238000000.0,-297000000.0,229000000.0,3009000000.0,-354000000.0,2655000000.0,17973000000.0,908400000.0,908000000.0,911000000.0,
HAL,2011,Q1,0.56,0.56,0.09,0.56,229000000.0,511000000.0,512000000.0,-1000000.0,511000000.0,0.0,4398000000.0,5282000000.0,-4000000.0,70000000.0,4398000000.0,884000000.0,-69000000.0,70000000.0,814000000.0,-73000000.0,741000000.0,5282000000.0,912500000.0,914000000.0,919000000.0,
HAL,2011,Q2,0.81,0.81,0.09,0.8,352000000.0,741000000.0,741000000.0,0.0,739000000.0,2000000.0,4709000000.0,5935000000.0,-5000000.0,65000000.0,4709000000.0,1226000000.0,-63000000.0,65000000.0,1161000000.0,-68000000.0,1093000000.0,5935000000.0,912300000.0,916000000.0,921000000.0,
HAL,2011,Q3,0.74,0.74,0.09,0.74,411000000.0,685000000.0,850000000.0,-165000000.0,683000000.0,2000000.0,5137000000.0,6548000000.0,-9000000.0,79000000.0,5137000000.0,1411000000.0,-62000000.0,79000000.0,1332000000.0,-71000000.0,1261000000.0,6548000000.0,923000000.0,920000000.0,925000000.0,
HAL,2011,Q4,0.98,0.98,0.09,0.98,447000000.0,907000000.0,907000000.0,906000000.0,1000000.0,5567000000.0,7064000000.0,-7000000.0,67000000.0,5567000000.0,1497000000.0,-69000000.0,67000000.0,1430000000.0,-76000000.0,1354000000.0,7064000000.0,918800000.0,918000000.0,922000000.0,
HAL,2011,FY,3.09,3.09,0.36,3.08,1439000000.0,2844000000.0,3010000000.0,-166000000.0,2839000000.0,5000000.0,19811000000.0,24829000000.0,0.0,-25000000.0,281000000.0,19811000000.0,5018000000.0,-263000000.0,281000000.0,4737000000.0,-288000000.0,4449000000.0,24829000000.0,918800000.0,918000000.0,922000000.0,
HAL,2012,Q1,0.68,0.68,0.09,0.68,304000000.0,630000000.0,638000000.0,-8000000.0,627000000.0,3000000.0,5477000000.0,6868000000.0,300000000.0,-7000000.0,68000000.0,5777000000.0,1091000000.0,-74000000.0,68000000.0,1023000000.0,-81000000.0,942000000.0,6868000000.0,922100000.0,923000000.0,926000000.0,
HAL,2012,Q2,0.8,0.8,0.09,0.79,357000000.0,739000000.0,747000000.0,-8000000.0,737000000.0,2000000.0,5966000000.0,7234000000.0,0.0,-17000000.0,67000000.0,5966000000.0,1268000000.0,-80000000.0,67000000.0,1201000000.0,-97000000.0,1104000000.0,7234000000.0,921300000.0,924000000.0,926000000.0,
HAL,2012,Q3,0.65,0.65,0.09,0.65,267000000.0,604000000.0,610000000.0,-6000000.0,602000000.0,2000000.0,6090000000.0,7111000000.0,0.0,-6000000.0,67000000.0,6090000000.0,1021000000.0,-71000000.0,67000000.0,954000000.0,-77000000.0,877000000.0,7111000000.0,926200000.0,928000000.0,930000000.0,
HAL,2012,Q4,0.72,0.72,0.09,0.72,307000000.0,672000000.0,592000000.0,80000000.0,669000000.0,3000000.0,6236000000.0,7290000000.0,-9000000.0,73000000.0,6236000000.0,1054000000.0,-73000000.0,73000000.0,981000000.0,-82000000.0,899000000.0,7290000000.0,924600000.0,926000000.0,928000000.0,
HAL,2012,FY,2.85,2.85,0.36,2.84,1235000000.0,2645000000.0,2587000000.0,58000000.0,2635000000.0,10000000.0,23769000000.0,28503000000.0,300000000.0,-39000000.0,275000000.0,24069000000.0,4434000000.0,-298000000.0,275000000.0,4159000000.0,-337000000.0,3822000000.0,28503000000.0,924600000.0,926000000.0,928000000.0,
HAL,2013,Q1,-0.02,-0.02,0.125,-0.02,-172000000.0,-16000000.0,-11000000.0,-5000000.0,-18000000.0,2000000.0,6000000000.0,6974000000.0,1000000000.0,-14000000.0,72000000.0,7000000000.0,-26000000.0,-71000000.0,72000000.0,-98000000.0,-85000000.0,-183000000.0,6974000000.0,900000000.0,931000000.0,931000000.0,
HAL,2013,Q2,0.7,0.7,0.125,0.69,256000000.0,648000000.0,646000000.0,2000000.0,644000000.0,4000000.0,6246000000.0,7317000000.0,0.0,-11000000.0,87000000.0,6246000000.0,1071000000.0,-71000000.0,87000000.0,984000000.0,-82000000.0,902000000.0,7317000000.0,920000000.0,925000000.0,928000000.0,
HAL,2013,Q3,0.79,0.79,0.125,0.79,296000000.0,708000000.0,709000000.0,-1000000.0,706000000.0,2000000.0,6284000000.0,7472000000.0,0.0,-12000000.0,80000000.0,6284000000.0,1188000000.0,-91000000.0,80000000.0,1108000000.0,-103000000.0,1005000000.0,7472000000.0,893700000.0,890000000.0,894000000.0,
HAL,2013,Q4,0.9,0.9,-0.02,0.9,268000000.0,795000000.0,772000000.0,23000000.0,793000000.0,2000000.0,6401000000.0,7639000000.0,-6000000.0,94000000.0,6401000000.0,1238000000.0,-98000000.0,94000000.0,1144000000.0,-104000000.0,1040000000.0,7639000000.0,896600000.0,898000000.0,902000000.0,
