GIS,2010,Q1,0.64,0.64,0.24,0.62,203200000.0,422000000.0,422000000.0,0.0,420600000.0,1400000.0,2041600000.0,3482400000.0,0.0,0.0,0.0,748700000.0,2041600000.0,1440800000.0,91900000.0,747900000.0,692900000.0,-91900000.0,601000000.0,3482400000.0,653000000.0,653000000.0,653000000.0,
GIS,2010,Q2,0.86,0.86,0.23,0.83,261600000.0,566800000.0,566800000.0,0.0,565500000.0,1300000.0,2306400000.0,4034700000.0,0.0,0.0,0.0,824700000.0,2306400000.0,1728300000.0,88500000.0,849600000.0,878700000.0,-88500000.0,790200000.0,4034700000.0,657400000.0,657400000.0,657400000.0,
GIS,2010,Q3,0.5,0.5,0.25,0.48,157900000.0,333500000.0,333500000.0,0.0,332500000.0,1000000.0,2229500000.0,3589300000.0,0.0,0.0,0.0,791900000.0,2229500000.0,1359800000.0,94200000.0,798200000.0,561600000.0,-94200000.0,467400000.0,3589300000.0,663600000.0,663600000.0,663600000.0,
GIS,2010,Q4,0.32,0.32,0.25,0.32,148500000.0,208200000.0,212700000.0,0.0,211900000.0,-3700000.0,2257900000.0,3529200000.0,0.0,0.0,0.0,797400000.0,2257900000.0,1271300000.0,127000000.0,798400000.0,472900000.0,-127000000.0,345900000.0,3529200000.0,659600000.0,659600000.0,659600000.0,
GIS,2010,FY,2.32,2.32,0.96,2.24,771200000.0,1530500000.0,1535000000.0,0.0,1530500000.0,0.0,8835400000.0,14635600000.0,0.0,0.0,0.0,3162700000.0,8835400000.0,5800200000.0,401600000.0,3194100000.0,2606100000.0,-401600000.0,2204500000.0,14635600000.0,659600000.0,659600000.0,659600000.0,
GIS,2011,Q1,0.73,0.73,0.28,0.7,223000000.0,473600000.0,473600000.0,0.0,472100000.0,1500000.0,2008800000.0,3533100000.0,0.0,0.0,0.0,762900000.0,2008800000.0,1524300000.0,90300000.0,763900000.0,760400000.0,-90300000.0,670100000.0,3533100000.0,647300000.0,647300000.0,647300000.0,
GIS,2011,Q2,0.96,0.96,0.28,0.92,160700000.0,615300000.0,615300000.0,0.0,613900000.0,1400000.0,2432600000.0,4066600000.0,0.0,0.0,0.0,810100000.0,2432600000.0,1634000000.0,81600000.0,811100000.0,822900000.0,-81600000.0,741300000.0,4066600000.0,642100000.0,642100000.0,642100000.0,
GIS,2011,Q3,0.61,0.61,0.28,0.59,181700000.0,393500000.0,393500000.0,0.0,392100000.0,1400000.0,2215400000.0,3646200000.0,0.0,0.0,0.0,790200000.0,2215400000.0,1430800000.0,85000000.0,776000000.0,654800000.0,-85000000.0,569800000.0,3646200000.0,638900000.0,638900000.0,638900000.0,
GIS,2011,Q4,0.5,0.5,0.29,0.5,155700000.0,315900000.0,321100000.0,0.0,320200000.0,-4300000.0,2269900000.0,3634300000.0,0.0,0.0,0.0,828800000.0,2269900000.0,1364400000.0,89400000.0,828000000.0,536400000.0,-89400000.0,447000000.0,3634300000.0,642700000.0,642700000.0,642700000.0,
GIS,2011,FY,2.8,2.8,1.12,2.7,721100000.0,1798300000.0,1803500000.0,0.0,1798300000.0,0.0,8926700000.0,14880200000.0,0.0,0.0,0.0,3192000000.0,8926700000.0,5953500000.0,346300000.0,3179000000.0,2774500000.0,-346300000.0,2428200000.0,14880200000.0,642700000.0,642700000.0,642700000.0,
GIS,2012,Q1,0.63,0.63,0.305,0.61,177500000.0,404300000.0,404300000.0,0.0,405600000.0,-1300000.0,2401100000.0,3847600000.0,0.0,0.0,0.0,807500000.0,2401100000.0,1446500000.0,85400000.0,807600000.0,638900000.0,-85400000.0,553500000.0,3847600000.0,647900000.0,647900000.0,647900000.0,
GIS,2012,Q2,0.69,0.69,0.305,0.67,209400000.0,449200000.0,449200000.0,0.0,444800000.0,4400000.0,3029100000.0,4623800000.0,0.0,0.0,0.0,877100000.0,3029100000.0,1594700000.0,87200000.0,877800000.0,716900000.0,-87200000.0,629700000.0,4623800000.0,646300000.0,646300000.0,646300000.0,
GIS,2012,Q3,0.61,0.61,0.305,0.58,187300000.0,400800000.0,400800000.0,0.0,391500000.0,9300000.0,2612700000.0,4120100000.0,0.0,0.0,0.0,838700000.0,2612700000.0,1507400000.0,96000000.0,838800000.0,668600000.0,-96000000.0,572600000.0,4120100000.0,647900000.0,647900000.0,647900000.0,
GIS,2012,Q4,0.5,0.5,0.31,0.5,135400000.0,334800000.0,334800000.0,0.0,325400000.0,9400000.0,2570300000.0,4066400000.0,0.0,0.0,0.0,857400000.0,2570300000.0,1496100000.0,83300000.0,958100000.0,538000000.0,-83300000.0,454700000.0,4066400000.0,648100000.0,648100000.0,648100000.0,
GIS,2012,FY,2.42,2.42,1.22,2.35,709600000.0,1589100000.0,1589100000.0,0.0,1567300000.0,21800000.0,10613200000.0,16657900000.0,0.0,0.0,0.0,3380700000.0,10613200000.0,6044700000.0,351900000.0,3482300000.0,2562400000.0,-351900000.0,2210500000.0,16657900000.0,648100000.0,648100000.0,648100000.0,
GIS,2013,Q1,0.84,0.84,0.33,0.82,158100000.0,562100000.0,562100000.0,0.0,548900000.0,13200000.0,2422700000.0,4051000000.0,0.0,0.0,0.0,839000000.0,2422700000.0,1628300000.0,83000000.0,848200000.0,780100000.0,-83000000.0,697100000.0,4051000000.0,650400000.0,650400000.0,650400000.0,
GIS,2013,Q2,0.84,0.84,0.33,0.82,245400000.0,541000000.0,541000000.0,0.0,541600000.0,-600000.0,3139500000.0,4881800000.0,0.0,0.0,0.0,910600000.0,3139500000.0,1742300000.0,75500000.0,913300000.0,829000000.0,-75500000.0,753500000.0,4881800000.0,648100000.0,648100000.0,648100000.0,
GIS,2013,Q3,0.61,0.61,0.33,0.6,174200000.0,412600000.0,412600000.0,0.0,398400000.0,14200000.0,2907900000.0,4430600000.0,0.0,0.0,0.0,874500000.0,2907900000.0,1522700000.0,76600000.0,880600000.0,642100000.0,-76600000.0,565500000.0,4430600000.0,648500000.0,648500000.0,648500000.0,
GIS,2013,Q4,0.57,0.57,0.33,0.55,163500000.0,339500000.0,376800000.0,0.0,366300000.0,-26800000.0,2880100000.0,4410700000.0,0.0,0.0,0.0,928200000.0,2880100000.0,1530600000.0,81800000.0,930000000.0,600600000.0,-81800000.0,518800000.0,4410700000.0,648600000.0,648600000.0,648600000.0,
