HSIC,2010,Q1,0.68,0.68,0.66,32224000.0,67252000.0,67252000.0,60900000.0,6352000.0,1247277000.0,1760310000.0,1531000.0,-115000.0,12285000.0,396989000.0,1247277000.0,513033000.0,9087000.0,3388000.0,409274000.0,103759000.0,-5814000.0,97945000.0,1760310000.0,89559000.0,89508000.0,92721000.0,
HSIC,2010,Q2,0.93,0.93,0.9,41435000.0,93163000.0,93163000.0,84001000.0,9162000.0,1303757000.0,1849401000.0,1795000.0,474000.0,0.0,407638000.0,1303757000.0,545644000.0,9185000.0,3508000.0,407638000.0,138006000.0,-5203000.0,132803000.0,1849401000.0,90300000.0,90021000.0,93352000.0,
HSIC,2010,Q3,0.97,0.97,0.94,42226000.0,94490000.0,94490000.0,87893000.0,6597000.0,1356055000.0,1893511000.0,3721000.0,29000.0,0.0,400088000.0,1356055000.0,537456000.0,7824000.0,3422000.0,400088000.0,137368000.0,-4373000.0,132995000.0,1893511000.0,90600000.0,90326000.0,93270000.0,
HSIC,2010,Q4,1.04,1.04,0.99,44184000.0,97226000.0,97226000.0,92995000.0,4231000.0,1448825000.0,2023568000.0,3118000.0,59000.0,432745000.0,1448825000.0,574743000.0,7545000.0,3780000.0,432745000.0,141998000.0,-3706000.0,138292000.0,2023568000.0,90000000.0,90097000.0,93268000.0,
HSIC,2010,FY,3.62,3.62,3.49,160069000.0,352131000.0,352131000.0,325789000.0,26342000.0,5355914000.0,7526790000.0,10165000.0,447000.0,12285000.0,1637460000.0,5355914000.0,2170876000.0,33641000.0,14098000.0,1649745000.0,521131000.0,-19096000.0,502035000.0,7526790000.0,90000000.0,90097000.0,93268000.0,
HSIC,2011,Q1,0.84,0.84,0.82,39153000.0,82971000.0,82971000.0,76495000.0,6476000.0,1381939000.0,1947761000.0,1653000.0,323000.0,0.0,441522000.0,1381939000.0,565822000.0,8085000.0,3933000.0,441522000.0,124300000.0,-3829000.0,120471000.0,1947761000.0,91065000.0,90615000.0,93161000.0,
HSIC,2011,Q2,1.04,1.04,1.01,47340000.0,105056000.0,105056000.0,94475000.0,10581000.0,1518416000.0,2130640000.0,4133000.0,758000.0,0.0,461009000.0,1518416000.0,612224000.0,7902000.0,4192000.0,461009000.0,151215000.0,-2952000.0,148263000.0,2130640000.0,90841000.0,90766000.0,93446000.0,
HSIC,2011,Q3,1.02,1.02,0.99,44261000.0,100808000.0,100808000.0,91961000.0,8847000.0,1524273000.0,2111693000.0,4559000.0,232000.0,0.0,444159000.0,1524273000.0,587420000.0,6813000.0,3830000.0,444159000.0,143261000.0,-2751000.0,140510000.0,2111693000.0,90158000.0,90251000.0,92869000.0,
HSIC,2011,Q4,1.18,1.18,1.15,49458000.0,115821000.0,115821000.0,104730000.0,11091000.0,1687559000.0,2340148000.0,5216000.0,629000.0,489216000.0,1687559000.0,652589000.0,7577000.0,3638000.0,489216000.0,163373000.0,-3310000.0,160063000.0,2340148000.0,90100000.0,90120000.0,92620000.0,
HSIC,2011,FY,4.08,4.08,3.97,180212000.0,404656000.0,404656000.0,367661000.0,36995000.0,6112187000.0,8530242000.0,15561000.0,1942000.0,0.0,1835906000.0,6112187000.0,2418055000.0,30377000.0,15593000.0,1835906000.0,582149000.0,-12842000.0,569307000.0,8530242000.0,90100000.0,90120000.0,92620000.0,
