LNC,2010,Q1,0.88,0.88,0.01,0.85,93000000.0,283000000.0,255000000.0,28000000.0,265000000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,348000000.0,2421000000.0,302221901.0,302221901.0,302221901.0,
LNC,2010,Q2,0.35,0.35,0.0,0.33,78000000.0,255000000.0,252000000.0,3000000.0,106000000.0,0.0,0.0,0.0,0.0,0.0,149000000.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,330000000.0,2498000000.0,302900000.0,302900000.0,321200000.0,
LNC,2010,Q3,0.78,0.78,0.0,0.75,55000000.0,246000000.0,248000000.0,-2000000.0,246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000000.0,0.0,0.0,0.0,303000000.0,2501000000.0,315400000.0,315400000.0,328000000.0,
LNC,2010,Q4,0.36,0.36,0.07,0.37,36000000.0,118000000.0,118000000.0,0.0,118000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,0.0,154000000.0,2554000000.0,310005264.0,310005264.0,310005264.0,
LNC,2010,FY,2.37,2.37,0.08,2.3,262000000.0,902000000.0,873000000.0,29000000.0,735000000.0,0.0,0.0,0.0,0.0,0.0,167000000.0,0.0,0.0,0.0,291000000.0,0.0,0.0,0.0,1135000000.0,9974000000.0,310005264.0,310005264.0,310005264.0,
LNC,2011,Q1,1.0,1.0,0.05,0.97,115000000.0,314000000.0,314000000.0,0.0,314000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,429000000.0,2608000000.0,315014084.0,315014084.0,315014084.0,
LNC,2011,Q2,0.98,0.98,0.0,0.95,105000000.0,304000000.0,304000000.0,0.0,304000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,409000000.0,2697000000.0,311391263.0,311391263.0,311391263.0,
LNC,2011,Q3,0.5,0.5,0.0,0.47,-6000000.0,153000000.0,161000000.0,-8000000.0,153000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79000000.0,0.0,0.0,0.0,155000000.0,2430000000.0,304779641.0,304779641.0,325500000.0,
LNC,2011,Q4,-1.76,-1.76,0.18,-1.7,60000000.0,-550000000.0,-550000000.0,0.0,-550000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000000.0,0.0,0.0,0.0,-490000000.0,2612000000.0,307216181.0,307216181.0,307216181.0,
LNC,2011,FY,0.72,0.72,0.23,0.69,274000000.0,221000000.0,229000000.0,-8000000.0,221000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294000000.0,0.0,0.0,0.0,503000000.0,10347000000.0,307216181.0,307216181.0,307216181.0,
LNC,2012,Q1,0.84,0.84,0.08,0.82,64000000.0,243000000.0,244000000.0,-1000000.0,243000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,308000000.0,2642000000.0,289055925.0,289055925.0,289055925.0,
LNC,2012,Q2,1.14,1.14,0.0,1.09,121000000.0,321000000.0,321000000.0,0.0,321000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,442000000.0,2830000000.0,282085602.0,282085602.0,282085602.0,
LNC,2012,Q3,1.54,1.54,0.0,1.51,18000000.0,428000000.0,400000000.0,28000000.0,428000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,418000000.0,2886000000.0,277883878.0,277883878.0,277883878.0,
LNC,2012,Q4,1.16,1.16,0.28,1.14,79000000.0,321000000.0,321000000.0,0.0,321000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,400000000.0,2904000000.0,280648391.0,280648391.0,280648391.0,
LNC,2012,FY,4.68,4.68,0.36,4.56,282000000.0,1313000000.0,1286000000.0,27000000.0,1313000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273000000.0,0.0,0.0,0.0,1568000000.0,11262000000.0,280648391.0,280648391.0,280648391.0,
LNC,2013,Q1,0.89,0.89,0.12,0.86,66000000.0,239000000.0,239000000.0,0.0,239000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,0.0,0.0,0.0,305000000.0,2775000000.0,270265766.0,270265766.0,270265766.0,
LNC,2013,Q2,1.19,1.19,0.0,1.15,101000000.0,317000000.0,317000000.0,0.0,317000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,0.0,0.0,0.0,418000000.0,2934000000.0,266367162.0,266367162.0,266367162.0,
LNC,2013,Q3,1.28,1.28,0.0,1.23,105000000.0,337000000.0,337000000.0,0.0,337000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,442000000.0,2942000000.0,263546308.0,263546308.0,263546308.0,
LNC,2013,Q4,1.32,1.32,0.4,1.28,115000000.0,351000000.0,351000000.0,0.0,351000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,466000000.0,3053000000.0,265631377.0,265631377.0,265631377.0,
LNC,2013,FY,4.68,4.68,0.52,4.52,387000000.0,1244000000.0,1244000000.0,0.0,1244000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265000000.0,0.0,0.0,0.0,1631000000.0,11704000000.0,265631377.0,265631377.0,265631377.0,
LNC,2014,Q1,1.25,1.25,0.16,1.21,98000000.0,329000000.0,329000000.0,0.0,329000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,427000000.0,3109000000.0,262738542.0,262738542.0,262738542.0,
LNC,2014,Q2,1.52,1.52,0.0,1.48,139000000.0,398000000.0,398000000.0,0.0,398000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,537000000.0,3215000000.0,262271670.0,262271670.0,262271670.0,
LNC,2014,Q3,1.69,1.69,0.0,1.65,162000000.0,439000000.0,439000000.0,0.0,439000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,601000000.0,3344000000.0,260371956.0,260371956.0,260371956.0,
LNC,2014,Q4,1.35,1.35,0.52,1.33,84000000.0,349000000.0,348000000.0,1000000.0,349000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66000000.0,0.0,0.0,0.0,432000000.0,3619000000.0,260877533.0,260877533.0,260877533.0,
LNC,2014,FY,5.81,5.81,0.68,5.67,483000000.0,1515000000.0,1514000000.0,1000000.0,1515000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267000000.0,0.0,0.0,0.0,1997000000.0,13287000000.0,260877533.0,260877533.0,260877533.0,
LNC,2015,Q1,1.17,1.17,0.2,1.15,62000000.0,300000000.0,300000000.0,0.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,362000000.0,3236000000.0,255495650.0,255495650.0,255495650.0,
LNC,2015,Q2,1.37,1.37,0.2,1.35,105000000.0,344000000.0,344000000.0,0.0,344000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,449000000.0,3312000000.0,251849316.0,251849316.0,251849316.0,
LNC,2015,Q3,0.91,0.91,0.2,0.87,41000000.0,227000000.0,227000000.0,0.0,227000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,268000000.0,3649000000.0,249227641.0,249227641.0,249227641.0,
LNC,2015,Q4,1.15,1.15,0.25,1.14,68000000.0,283000000.0,283000000.0,0.0,283000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,351000000.0,3103000000.0,250629243.0,250629243.0,250629243.0,
LNC,2015,FY,4.6,4.6,0.85,4.51,276000000.0,1154000000.0,1154000000.0,0.0,1154000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272000000.0,0.0,0.0,0.0,1430000000.0,13300000000.0,250629243.0,250629243.0,250629243.0,
LNC,2016,Q1,0.87,0.87,0.25,0.83,24000000.0,211000000.0,211000000.0,0.0,211000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,235000000.0,3175000000.0,241676363.0,241676363.0,241676363.0,
