ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DLR,2010,Q1,0.19,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83233100.0,83233100.0,83233100.0
DLR,2010,Q2,0.11,0.11,0.0,0.11,534000.0,19902000.0,19902000.0,0.0,9091000.0,710000.0,0.0,0.0,0.0,0.0,10101000.0,0.0,0.0,0.0,33162000.0,0.0,0.0,0.0,19481000.0,162795000.0,82600000.0,80542329.0,83021817.0
DLR,2010,Q3,0.11,0.11,0.0,0.11,343000.0,23626000.0,23626000.0,0.0,9639000.0,590000.0,0.0,0.0,0.0,0.0,9194000.0,0.0,0.0,0.0,36737000.0,0.0,0.0,0.0,23969000.0,201054000.0,87600000.0,87908953.0,90136912.0
DLR,2010,Q4,0.28,0.28,0.0,0.28,974000.0,61884000.0,61884000.0,0.0,39609000.0,1818000.0,0.0,0.0,0.0,0.0,24660000.0,0.0,0.0,0.0,67485000.0,0.0,0.0,0.0,58559000.0,361255000.0,84500000.0,84275498.0,86013471.0
DLR,2010,FY,0.69,0.69,0.0,0.68,1851000.0,105412000.0,105412000.0,0.0,58339000.0,3118000.0,0.0,0.0,0.0,0.0,43955000.0,0.0,0.0,0.0,137384000.0,0.0,0.0,0.0,102009000.0,725104000.0,84500000.0,84275498.0,86013471.0
DLR,2011,Q1,0.34,0.34,0.0,0.33,428000.0,39012000.0,39012000.0,0.0,30980000.0,1510000.0,0.0,0.0,0.0,0.0,6522000.0,0.0,0.0,0.0,36082000.0,0.0,0.0,0.0,38232000.0,214308000.0,91100000.0,91428355.0,92600215.0
DLR,2011,Q2,0.33,0.33,0.0,0.33,233000.0,38228000.0,38228000.0,0.0,31990000.0,1525000.0,0.0,0.0,0.0,0.0,4713000.0,0.0,0.0,0.0,39334000.0,0.0,0.0,0.0,37403000.0,228564000.0,96900000.0,96295585.0,97511811.0
DLR,2011,Q3,0.32,0.32,0.0,0.31,461000.0,37689000.0,37689000.0,0.0,31908000.0,1345000.0,0.0,0.0,0.0,0.0,4436000.0,0.0,0.0,0.0,37078000.0,0.0,0.0,0.0,36760000.0,238610000.0,99700000.0,100588235.0,101912342.0
DLR,2011,Q4,0.34,0.34,0.0,0.35,-1164000.0,47197000.0,47197000.0,0.0,35990000.0,1481000.0,0.0,0.0,0.0,0.0,9726000.0,0.0,0.0,0.0,36856000.0,0.0,0.0,0.0,44737000.0,234050000.0,98400000.0,98405375.0,99169749.0
DLR,2011,FY,1.33,1.33,0.0,1.32,-42000.0,162126000.0,162126000.0,0.0,130868000.0,5861000.0,0.0,0.0,0.0,0.0,25397000.0,0.0,0.0,0.0,149350000.0,0.0,0.0,0.0,157132000.0,915532000.0,98400000.0,98405375.0,99169749.0
DLR,2012,Q1,0.37,0.37,0.0,0.36,721000.0,49263000.0,49263000.0,0.0,39211000.0,1221000.0,0.0,0.0,0.0,0.0,8831000.0,0.0,0.0,0.0,38030000.0,0.0,0.0,0.0,48595000.0,245827000.0,106000000.0,107099856.0,107584856.0
DLR,2012,Q2,0.38,0.38,0.0,0.38,1206000.0,53968000.0,53968000.0,0.0,42021000.0,1634000.0,0.0,0.0,0.0,0.0,10313000.0,0.0,0.0,0.0,37681000.0,0.0,0.0,0.0,51681000.0,266936000.0,110600000.0,109761017.0,110166082.0
DLR,2012,Q3,0.37,0.37,0.0,0.37,710000.0,56921000.0,56921000.0,0.0,45615000.0,1529000.0,0.0,0.0,0.0,0.0,9777000.0,0.0,0.0,0.0,41047000.0,0.0,0.0,0.0,56111000.0,301515000.0,123300000.0,122026421.0,122353511.0
DLR,2012,Q4,0.36,0.36,0.0,0.37,10000.0,55895000.0,55895000.0,0.0,44815000.0,1329000.0,0.0,0.0,0.0,0.0,9751000.0,0.0,0.0,0.0,40350000.0,0.0,0.0,0.0,54172000.0,309270000.0,116000000.0,115717667.0,116006577.0
DLR,2012,FY,1.48,1.48,0.0,1.48,2647000.0,216047000.0,216047000.0,0.0,171662000.0,5713000.0,0.0,0.0,0.0,0.0,38672000.0,0.0,0.0,0.0,157108000.0,0.0,0.0,0.0,210559000.0,1123548000.0,116000000.0,115717667.0,116006577.0
DLR,2013,Q1,0.34,0.34,0.0,0.34,1203000.0,51681000.0,51681000.0,0.0,42657000.0,970000.0,0.0,0.0,0.0,0.0,8054000.0,0.0,0.0,0.0,48078000.0,0.0,0.0,0.0,52884000.0,312668000.0,125500000.0,126445285.0,126738339.0
DLR,2013,Q2,0.37,0.37,0.0,0.37,210000.0,59621000.0,54024000.0,0.0,47077000.0,1145000.0,0.0,0.0,0.0,0.0,11399000.0,0.0,0.0,0.0,47583000.0,0.0,0.0,0.0,51904000.0,315412000.0,127200000.0,128419745.0,128623076.0
DLR,2013,Q3,1.08,1.08,0.0,1.06,352000.0,153480000.0,153480000.0,0.0,138872000.0,2882000.0,0.0,0.0,0.0,0.0,11726000.0,0.0,0.0,0.0,47742000.0,0.0,0.0,0.0,153832000.0,448111000.0,128600000.0,128427444.0,135301765.0
DLR,2013,Q4,0.33,0.33,0.0,0.35,-473000.0,55667000.0,131131000.0,0.0,42977000.0,964000.0,0.0,0.0,0.0,0.0,11726000.0,0.0,0.0,0.0,45996000.0,0.0,0.0,0.0,123192000.0,330604000.0,128100000.0,127941134.0,128127641.0
DLR,2013,FY,2.12,2.12,0.0,2.12,1292000.0,320449000.0,390316000.0,0.0,271583000.0,5961000.0,0.0,0.0,0.0,0.0,42905000.0,0.0,0.0,0.0,189399000.0,0.0,0.0,0.0,381812000.0,1406795000.0,128100000.0,127941134.0,128127641.0
DLR,2014,Q1,0.27,0.27,0.0,0.26,1838000.0,46717000.0,46717000.0,0.0,34186000.0,805000.0,0.0,0.0,0.0,0.0,11726000.0,0.0,0.0,0.0,47374000.0,0.0,0.0,0.0,48555000.0,349138000.0,126600000.0,128535995.0,129136961.0
DLR,2014,Q2,0.31,0.31,0.0,0.31,1021000.0,61332000.0,61332000.0,0.0,41510000.0,993000.0,0.0,0.0,0.0,0.0,18829000.0,0.0,0.0,0.0,49146000.0,0.0,0.0,0.0,62353000.0,371346000.0,133900000.0,133802622.0,133977885.0
DLR,2014,Q3,0.81,0.81,0.0,0.8,1178000.0,130161000.0,81194000.0,0.0,109314000.0,2392000.0,0.0,0.0,0.0,0.0,18455000.0,0.0,0.0,0.0,48169000.0,0.0,0.0,0.0,82372000.0,461153000.0,135000000.0,135492618.0,135946533.0
DLR,2014,Q4,-0.39,-0.39,0.0,-0.38,-4037000.0,-29557000.0,19410000.0,0.0,-52292000.0,-958000.0,0.0,0.0,0.0,0.0,18455000.0,0.0,0.0,0.0,46396000.0,0.0,0.0,0.0,-579000.0,368836000.0,132700000.0,133369047.0,133637235.0
DLR,2014,FY,1.0,1.0,0.0,0.99,0.0,208653000.0,208653000.0,0.0,132718000.0,3232000.0,0.0,0.0,0.0,0.0,67465000.0,0.0,0.0,0.0,191085000.0,0.0,0.0,0.0,192701000.0,1550473000.0,132700000.0,133369047.0,133637235.0
DLR,2015,Q1,0.75,0.75,0.0,0.75,1675000.0,122325000.0,145353000.0,0.0,101728000.0,2142000.0,0.0,0.0,0.0,0.0,18455000.0,0.0,0.0,0.0,45466000.0,0.0,0.0,0.0,149318000.0,383581000.0,135600000.0,135704525.0,136128800.0
DLR,2015,Q2,0.86,0.86,0.0,0.86,2615000.0,137997000.0,104207000.0,0.0,117055000.0,2486000.0,0.0,0.0,0.0,0.0,18456000.0,0.0,0.0,0.0,46114000.0,0.0,0.0,0.0,107053000.0,454085000.0,136100000.0,135810060.0,136499004.0
DLR,2015,Q3,0.28,0.28,0.0,0.28,0.0,219325000.0,219325000.0,0.0,200869000.0,0.0,0.0,0.0,0.0,0.0,18456000.0,0.0,0.0,0.0,48138000.0,0.0,0.0,0.0,219683000.0,391813000.0,717400000.0,135832503.0,138259936.0
DLR,2015,Q4,-0.33,-0.32,0.0,-0.33,-4290000.0,-171605000.0,-160843000.0,0.0,-202386000.0,274000.0,0.0,0.0,0.0,0.0,24056000.0,0.0,0.0,0.0,61717000.0,0.0,0.0,0.0,-181122000.0,426878000.0,139300000.0,138247606.0,138865421.0
DLR,2015,FY,1.56,1.57,0.0,1.56,0.0,308042000.0,308042000.0,0.0,217266000.0,4902000.0,0.0,0.0,0.0,0.0,79423000.0,0.0,0.0,0.0,201435000.0,0.0,0.0,0.0,294932000.0,1656357000.0,139300000.0,138247606.0,138865421.0
DLR,2016,Q1,0.27,0.27,0.0,0.27,0.0,264714000.0,264714000.0,0.0,242290000.0,0.0,0.0,0.0,0.0,0.0,22424000.0,0.0,0.0,0.0,57261000.0,0.0,0.0,0.0,265338000.0,451149000.0,897400000.0,146565564.0,147433194.0
DLR,2016,Q2,0.19,0.19,0.0,0.19,2252000.0,50944000.0,50944000.0,0.0,27951000.0,569000.0,0.0,0.0,0.0,0.0,22424000.0,0.0,0.0,0.0,59909000.0,0.0,0.0,0.0,56521000.0,459157000.0,147100000.0,146824268.0,147808268.0
DLR,2016,Q3,1.27,1.27,0.0,1.25,0.0,450423000.0,450423000.0,0.0,418565000.0,0.0,0.0,0.0,0.0,0.0,31858000.0,0.0,0.0,0.0,63084000.0,0.0,0.0,0.0,450068000.0,656343000.0,329600000.0,147397853.0,149384871.0
DLR,2016,Q4,0.48,0.48,0.0,0.49,-2252000.0,-323844000.0,-323844000.0,0.0,-356718000.0,5096000.0,0.0,0.0,0.0,0.0,17393000.0,0.0,0.0,0.0,56226000.0,0.0,0.0,0.0,-342230000.0,507975000.0,150300000.0,149953662.0,150679688.0
