ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SBUX,2009,Q1,0.09,0.09,0.0,0.09,34000000.0,64700000.0,64700000.0,0.0,64300000.0,400000.0,2133400000.0,2615200000.0,0.0,0.0,0.0,177800000.0,2133400000.0,481800000.0,13000000.0,387600000.0,94200000.0,4500000.0,98700000.0,2615200000.0,714400000.0,736300000.0,739100000.0
SBUX,2009,Q2,0.03,0.03,0.0,0.03,9900000.0,25100000.0,25100000.0,0.0,25000000.0,100000.0,1863100000.0,2244600000.0,0.0,0.0,0.0,168300000.0,1863100000.0,470200000.0,8900000.0,454500000.0,15700000.0,19300000.0,35000000.0,2333300000.0,833300000.0,738000000.0,739900000.0
SBUX,2009,Q3,0.2,0.2,0.0,0.2,65800000.0,148200000.0,148200000.0,0.0,151500000.0,-3300000.0,1864800000.0,2314800000.0,0.0,0.0,0.0,179500000.0,1864800000.0,539100000.0,8600000.0,364800000.0,174300000.0,39700000.0,214000000.0,2403900000.0,757500000.0,739400000.0,746700000.0
SBUX,2009,Q4,0.21,0.21,0.0,0.2,58700000.0,153500000.0,153500000.0,0.0,150000000.0,3500000.0,1888700000.0,2600000000.0,0.0,0.0,0.0,191800000.0,1888700000.0,533500000.0,8600000.0,377600000.0,155900000.0,56300000.0,212200000.0,2422200000.0,737400000.0,738700000.0,745900000.0
SBUX,2009,FY,0.53,0.53,0.0,0.52,168400000.0,391500000.0,391500000.0,0.0,390800000.0,700000.0,7750000000.0,9774600000.0,0.0,0.0,0.0,717400000.0,7750000000.0,2024600000.0,39100000.0,1584500000.0,440100000.0,119800000.0,559900000.0,9774600000.0,737400000.0,738700000.0,745900000.0
SBUX,2010,Q1,0.32,0.32,0.0,0.32,126000000.0,243500000.0,243500000.0,0.0,241500000.0,2000000.0,2041800000.0,2619000000.0,0.0,0.0,0.0,208800000.0,2041800000.0,680900000.0,8200000.0,357700000.0,323200000.0,46300000.0,369500000.0,2722700000.0,754700000.0,744200000.0,762900000.0
SBUX,2010,Q2,0.29,0.29,0.1,0.28,118700000.0,217800000.0,217800000.0,0.0,217300000.0,500000.0,1892100000.0,2534700000.0,0.0,0.0,0.0,200800000.0,1892100000.0,642600000.0,8000000.0,337200000.0,305400000.0,31100000.0,336500000.0,2534700000.0,749300000.0,747100000.0,766900000.0
SBUX,2010,Q3,0.28,0.28,0.13,0.27,109900000.0,208500000.0,208500000.0,0.0,207900000.0,600000.0,1965100000.0,2612000000.0,0.0,0.0,0.0,209900000.0,1965100000.0,646900000.0,7900000.0,355500000.0,291400000.0,27000000.0,318400000.0,2612000000.0,742500000.0,746100000.0,766700000.0
SBUX,2010,Q4,0.38,0.38,0.13,0.37,134100000.0,278500000.0,278500000.0,0.0,278900000.0,-400000.0,1989400000.0,2941700000.0,0.0,0.0,0.0,364800000.0,1989400000.0,848600000.0,8600000.0,497300000.0,351300000.0,61300000.0,412600000.0,2838000000.0,744600000.0,744400000.0,764200000.0
SBUX,2010,FY,1.27,1.27,0.36,1.24,488700000.0,948300000.0,948300000.0,0.0,945600000.0,2700000.0,7888400000.0,10707400000.0,0.0,0.0,0.0,984300000.0,7888400000.0,2819000000.0,32700000.0,1547700000.0,1271300000.0,165700000.0,1437000000.0,10707400000.0,744600000.0,744400000.0,764200000.0
