ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
KIM,2009,Q1,0.1,0.1,0.44,0.1,-682000.0,41792000.0,41336000.0,430000.0,26602000.0,3368000.0,0.0,0.0,0.0,0.0,11822000.0,0.0,0.0,0.0,46516000.0,0.0,0.0,0.0,31012000.0,179895000.0,266000000.0,271083000.0,271158000.0
KIM,2009,Q2,0.0,0.0,0.0,0.0,-692000.0,13186000.0,12048000.0,1293000.0,14646000.0,-278000.0,0.0,0.0,0.0,0.0,-1182000.0,0.0,0.0,0.0,-5093000.0,0.0,0.0,0.0,10590000.0,215404000.0,0.0,368254.0,368254.0
KIM,2009,Q3,0.07,0.07,0.0,0.07,-691000.0,43645000.0,42167000.0,989000.0,28286000.0,3537000.0,0.0,0.0,0.0,0.0,11822000.0,0.0,0.0,0.0,54530000.0,0.0,0.0,0.0,32530000.0,158711000.0,404100000.0,376559000.0,378127000.0
KIM,2009,Q4,-0.32,-0.32,0.28,-0.32,-17996000.0,-92562000.0,-91654000.0,-4415000.0,-120764000.0,3376000.0,0.0,0.0,0.0,0.0,24826000.0,0.0,0.0,0.0,111815000.0,0.0,0.0,0.0,-128140000.0,-8361000.0,341500000.0,350077000.0,350077000.0
KIM,2009,FY,-0.15,-0.15,0.72,-0.15,-20061000.0,6061000.0,3897000.0,-1703000.0,-51230000.0,10003000.0,0.0,0.0,0.0,0.0,47288000.0,0.0,0.0,0.0,207768000.0,0.0,0.0,0.0,-54008000.0,545649000.0,341500000.0,350077000.0,350077000.0
KIM,2010,Q1,0.1,0.1,0.16,0.1,1145000.0,54710000.0,53572000.0,1146000.0,39014000.0,3874000.0,0.0,0.0,0.0,0.0,11822000.0,0.0,0.0,0.0,55548000.0,0.0,0.0,0.0,25710000.0,175890000.0,390100000.0,405564000.0,405713000.0
KIM,2010,Q2,0.03,0.03,0.0,0.03,-101000.0,27277000.0,26407000.0,-1515000.0,12789000.0,2666000.0,0.0,0.0,0.0,0.0,11822000.0,0.0,0.0,0.0,58167000.0,0.0,0.0,0.0,18868000.0,169134000.0,426300000.0,405705000.0,406009000.0
KIM,2010,Q3,0.04,0.04,0.0,0.04,2708000.0,32989000.0,31816000.0,1173000.0,17471000.0,2656000.0,0.0,0.0,0.0,0.0,12862000.0,0.0,0.0,0.0,57706000.0,0.0,0.0,0.0,6374000.0,154175000.0,436800000.0,405854000.0,406253000.0
KIM,2010,Q4,0.05,0.05,0.5,0.05,-544000.0,46675000.0,8327000.0,38348000.0,22248000.0,9587000.0,0.0,0.0,0.0,0.0,14840000.0,0.0,0.0,0.0,51611000.0,0.0,0.0,0.0,-23047000.0,130428000.0,416000000.0,405827000.0,406201000.0
KIM,2010,FY,0.22,0.22,0.66,0.22,3208000.0,161651000.0,120122000.0,39152000.0,91522000.0,18783000.0,0.0,0.0,0.0,0.0,51346000.0,0.0,0.0,0.0,223032000.0,0.0,0.0,0.0,27905000.0,629627000.0,416000000.0,405827000.0,406201000.0
KIM,2011,Q1,0.03,0.03,0.18,0.03,4209000.0,32022000.0,30759000.0,1263000.0,14122000.0,3059000.0,0.0,0.0,0.0,0.0,14841000.0,0.0,0.0,0.0,55368000.0,0.0,0.0,0.0,17119000.0,176627000.0,470700000.0,406440000.0,407361000.0
KIM,2011,Q2,0.06,0.06,0.0,0.06,5640000.0,41315000.0,42299000.0,-984000.0,23868000.0,2606000.0,0.0,0.0,0.0,0.0,14841000.0,0.0,0.0,0.0,55601000.0,0.0,0.0,0.0,25284000.0,175792000.0,397800000.0,406559000.0,407562000.0
KIM,2011,Q3,0.1,0.1,0.0,0.1,4443000.0,58593000.0,48669000.0,9924000.0,40140000.0,3612000.0,0.0,0.0,0.0,0.0,14841000.0,0.0,0.0,0.0,56120000.0,0.0,0.0,0.0,8683000.0,161688000.0,401400000.0,406564000.0,407292000.0
KIM,2011,Q4,0.08,0.08,0.55,0.08,11497000.0,50160000.0,19689000.0,30363000.0,31558000.0,3762000.0,0.0,0.0,0.0,0.0,14840000.0,0.0,0.0,0.0,54589000.0,0.0,0.0,0.0,270000.0,117956000.0,406300000.0,406530000.0,407669000.0
KIM,2011,FY,0.27,0.27,0.73,0.27,25789000.0,182090000.0,141416000.0,40566000.0,109688000.0,13039000.0,0.0,0.0,0.0,0.0,59363000.0,0.0,0.0,0.0,221678000.0,0.0,0.0,0.0,51356000.0,632063000.0,406300000.0,406530000.0,407669000.0
KIM,2012,Q1,0.09,0.09,0.19,0.09,4054000.0,59148000.0,54596000.0,4552000.0,38064000.0,5510000.0,0.0,0.0,0.0,0.0,15574000.0,0.0,0.0,0.0,57283000.0,0.0,0.0,0.0,10877000.0,169604000.0,422900000.0,406272000.0,407279000.0
