ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ESRX,2009,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2009,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2009,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2009,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2009,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2010,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2010,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2010,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2010,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,2010,FY,2.19,2.19,0.0,2.17,704100000.0,1181200000.0,1204600000.0,-23400000.0,1181200000.0,0.0,42015000000.0,44973200000.0,0.0,0.0,0.0,887300000.0,42015000000.0,2958200000.0,167100000.0,887300000.0,2070900000.0,-162200000.0,1908700000.0,44973200000.0,539400000.0,538500000.0,544000000.0
ESRX,2011,Q1,0.62,0.62,0.0,0.61,186600000.0,326500000.0,326500000.0,0.0,326500000.0,0.0,10349000000.0,11094500000.0,0.0,0.0,0.0,193100000.0,10349000000.0,745500000.0,39700000.0,193100000.0,552400000.0,-39300000.0,513100000.0,11094500000.0,526600000.0,529000000.0,533900000.0
ESRX,2011,Q2,0.66,0.66,0.0,0.66,196300000.0,334200000.0,334200000.0,0.0,334200000.0,0.0,10577300000.0,11361400000.0,0.0,0.0,0.0,204800000.0,10577300000.0,784100000.0,50300000.0,204800000.0,579300000.0,-48800000.0,530500000.0,11361400000.0,506400000.0,502600000.0,507000000.0
ESRX,2011,Q3,0.67,0.67,0.0,0.66,192000000.0,324700000.0,324700000.0,0.0,324700000.0,0.0,10735200000.0,11571000000.0,0.0,0.0,0.0,230700000.0,10735200000.0,835800000.0,94300000.0,230700000.0,605100000.0,-88400000.0,516700000.0,11571000000.0,484600000.0,487200000.0,490800000.0
ESRX,2011,Q4,0.58,0.58,0.0,0.58,173700000.0,293100000.0,293100000.0,0.0,290400000.0,2700000.0,11256900000.0,12101400000.0,0.0,0.0,0.0,266900000.0,11256900000.0,844500000.0,115400000.0,266900000.0,577600000.0,-110800000.0,466800000.0,12101400000.0,500300000.0,500900000.0,505000000.0
ESRX,2011,FY,2.55,2.55,0.0,2.53,748600000.0,1278500000.0,1278500000.0,0.0,1275800000.0,2700000.0,42918400000.0,46128300000.0,0.0,0.0,0.0,895500000.0,42918400000.0,3209900000.0,299700000.0,895500000.0,2314400000.0,-287300000.0,2027100000.0,46128300000.0,500300000.0,500900000.0,505000000.0
ESRX,2012,Q1,0.55,0.55,0.0,0.55,167000000.0,270200000.0,270200000.0,0.0,267800000.0,2400000.0,11300600000.0,12132600000.0,0.0,0.0,0.0,265100000.0,11300600000.0,832000000.0,132000000.0,265100000.0,566900000.0,-129700000.0,437200000.0,12132600000.0,486900000.0,485300000.0,489700000.0
