LRCX,2010,Q1,0.13,0.13,0.0,0.13,12087000.0,16797000.0,16797000.0,0.0,16797000.0,0.0,184113000.0,318548000.0,0.0,-368000.0,0.0,52119000.0,184113000.0,134435000.0,0.0,105183000.0,29252000.0,-368000.0,28884000.0,318548000.0,129200000.0,126774000.0,127890000.0,
LRCX,2010,Q2,0.55,0.55,0.0,0.54,21716000.0,69574000.0,69574000.0,0.0,69574000.0,0.0,265989000.0,487176000.0,0.0,-58000.0,0.0,60111000.0,265989000.0,221187000.0,0.0,129839000.0,91348000.0,-58000.0,91290000.0,487176000.0,126500000.0,127296000.0,128829000.0,
LRCX,2010,Q3,0.94,0.94,0.0,0.94,30408000.0,120301000.0,120301000.0,0.0,120301000.0,0.0,339892000.0,632763000.0,0.0,1616000.0,0.0,61933000.0,339892000.0,292871000.0,0.0,143778000.0,149093000.0,1616000.0,150709000.0,632763000.0,128000000.0,127307000.0,128587000.0,
LRCX,2010,Q4,1.11,1.11,0.0,1.1,19261000.0,139997000.0,139997000.0,0.0,139997000.0,0.0,370409000.0,695289000.0,3438000.0,-4147000.0,0.0,66779000.0,373847000.0,321442000.0,994000.0,165725000.0,155717000.0,3541000.0,159258000.0,695289000.0,127000000.0,126933000.0,128126000.0,
LRCX,2010,FY,2.73,2.73,0.0,2.71,83472000.0,346669000.0,346669000.0,0.0,346669000.0,0.0,1163841000.0,2133776000.0,0.0,-2957000.0,0.0,240942000.0,1163841000.0,969935000.0,994000.0,544525000.0,425410000.0,4731000.0,430141000.0,2133776000.0,127000000.0,126933000.0,128126000.0,
LRCX,2011,Q1,1.57,1.57,0.0,1.55,29291000.0,193724000.0,193724000.0,0.0,193724000.0,0.0,428548000.0,805874000.0,0.0,-979000.0,0.0,72142000.0,428548000.0,377326000.0,0.0,153332000.0,223994000.0,-979000.0,223015000.0,805874000.0,123400000.0,123665000.0,125202000.0,
LRCX,2011,Q2,1.8,1.8,0.0,1.78,20286000.0,221856000.0,221856000.0,0.0,221856000.0,0.0,463281000.0,870714000.0,0.0,1038000.0,0.0,75852000.0,463281000.0,407433000.0,0.0,166329000.0,241104000.0,1038000.0,242142000.0,870714000.0,123300000.0,123101000.0,124786000.0,
LRCX,2011,Q3,1.47,1.47,0.0,1.45,16419000.0,182240000.0,182240000.0,0.0,182240000.0,0.0,435068000.0,809087000.0,0.0,1663000.0,0.0,80143000.0,435068000.0,374019000.0,0.0,177023000.0,196996000.0,1663000.0,198659000.0,809087000.0,124000000.0,123674000.0,125293000.0,
LRCX,2011,Q4,1.02,1.02,0.0,1.01,11132000.0,125928000.0,125928000.0,0.0,125928000.0,0.0,413564000.0,752018000.0,0.0,-5131000.0,0.0,79938000.0,413564000.0,338454000.0,0.0,196263000.0,142191000.0,-5131000.0,137060000.0,752018000.0,123500000.0,123529000.0,125019000.0,
LRCX,2011,FY,5.86,5.86,0.0,5.79,77128000.0,723748000.0,723748000.0,0.0,723748000.0,0.0,1740461000.0,3237693000.0,0.0,-3409000.0,0.0,308075000.0,1740461000.0,1497232000.0,0.0,692947000.0,804285000.0,-3409000.0,800876000.0,3237693000.0,123500000.0,123529000.0,125019000.0,
LRCX,2012,Q1,0.58,0.58,0.0,0.58,15488000.0,71838000.0,71838000.0,0.0,71838000.0,0.0,396553000.0,680436000.0,0.0,-12073000.0,0.0,80200000.0,396553000.0,283883000.0,0.0,184484000.0,99399000.0,-12073000.0,87326000.0,680436000.0,123900000.0,123130000.0,124049000.0,
LRCX,2012,Q2,0.28,0.28,0.0,0.27,6549000.0,33212000.0,33212000.0,0.0,33212000.0,0.0,349155000.0,583981000.0,0.0,-7785000.0,0.0,83256000.0,349155000.0,234826000.0,0.0,187280000.0,47546000.0,-7785000.0,39761000.0,583981000.0,118600000.0,119739000.0,120873000.0,
LRCX,2012,Q3,0.38,0.38,0.0,0.38,8946000.0,45604000.0,45604000.0,0.0,45604000.0,0.0,391814000.0,658961000.0,0.0,-3568000.0,0.0,95581000.0,391814000.0,267147000.0,0.0,209029000.0,58118000.0,-3568000.0,54550000.0,658961000.0,120000000.0,119841000.0,120956000.0,
LRCX,2012,Q4,0.12,0.12,0.0,0.12,4712000.0,18069000.0,18069000.0,0.0,18069000.0,0.0,442742000.0,741814000.0,859000.0,-9889000.0,0.0,142740000.0,443601000.0,298213000.0,0.0,265543000.0,32670000.0,-9889000.0,22781000.0,741814000.0,124100000.0,124176000.0,125233000.0,
LRCX,2012,FY,1.36,1.36,0.0,1.35,35695000.0,168723000.0,168723000.0,0.0,168723000.0,0.0,1581123000.0,2665192000.0,0.0,-33315000.0,0.0,401777000.0,1581123000.0,1084069000.0,0.0,846336000.0,237733000.0,-33315000.0,204418000.0,2665192000.0,124100000.0,124176000.0,125233000.0,
LRCX,2013,Q1,0.02,0.02,0.0,0.02,4006000.0,2768000.0,2768000.0,0.0,2768000.0,0.0,573002000.0,906888000.0,0.0,-9938000.0,0.0,153863000.0,573002000.0,333886000.0,0.0,317174000.0,16712000.0,-9938000.0,6774000.0,906888000.0,138400000.0,179928000.0,181926000.0,
LRCX,2013,Q2,0.04,0.04,0.0,0.04,-15756000.0,6408000.0,6408000.0,0.0,6408000.0,0.0,545472000.0,860886000.0,0.0,-13390000.0,0.0,145421000.0,545472000.0,315414000.0,0.0,311372000.0,4042000.0,-13390000.0,-9348000.0,860886000.0,160200000.0,170699000.0,173027000.0,
LRCX,2013,Q3,0.12,0.12,0.0,0.11,-24011000.0,18996000.0,18996000.0,0.0,18996000.0,0.0,505096000.0,844928000.0,0.0,-15834000.0,0.0,154807000.0,505096000.0,339832000.0,0.0,329013000.0,10819000.0,-15834000.0,-5015000.0,844928000.0,158300000.0,163034000.0,168504000.0,
LRCX,2013,Q4,0.49,0.49,0.0,0.49,-11460000.0,85707000.0,85707000.0,0.0,85707000.0,0.0,572287000.0,986214000.0,0.0,-12251000.0,0.0,147209000.0,572287000.0,413927000.0,0.0,327429000.0,86498000.0,-12251000.0,74247000.0,986214000.0,170000000.0,168932000.0,173430000.0,
LRCX,2013,FY,0.67,0.67,0.0,0.66,-47221000.0,113879000.0,113879000.0,0.0,113879000.0,0.0,2195857000.0,3598916000.0,0.0,-51413000.0,0.0,601300000.0,2195857000.0,1403059000.0,0.0,1284988000.0,118071000.0,-51413000.0,66658000.0,3598916000.0,170000000.0,168932000.0,173430000.0,
