ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
KSS,2010,Q1,0.63,0.63,0.0,0.63,116000000.0,195000000.0,195000000.0,0.0,195000000.0,0.0,2498000000.0,4035000000.0,0.0,0.0,0.0,973000000.0,2498000000.0,1537000000.0,77000000.0,1149000000.0,388000000.0,-77000000.0,311000000.0,4035000000.0,309500000.0,307000000.0,309000000.0
KSS,2010,Q2,0.83,0.83,0.0,0.83,155000000.0,255000000.0,255000000.0,0.0,255000000.0,0.0,2449000000.0,4100000000.0,0.0,0.0,0.0,983000000.0,2449000000.0,1651000000.0,78000000.0,1163000000.0,488000000.0,-78000000.0,410000000.0,4100000000.0,307200000.0,307000000.0,308000000.0
KSS,2010,Q3,0.57,0.57,0.0,0.57,101000000.0,176000000.0,176000000.0,0.0,176000000.0,0.0,2596000000.0,4218000000.0,0.0,0.0,0.0,1059000000.0,2596000000.0,1622000000.0,79000000.0,1266000000.0,356000000.0,-79000000.0,277000000.0,4218000000.0,308800000.0,307000000.0,308000000.0
KSS,2010,Q4,1.66,1.66,0.0,1.63,296000000.0,494000000.0,494000000.0,0.0,494000000.0,0.0,3816000000.0,6038000000.0,0.0,0.0,0.0,1175000000.0,3816000000.0,2222000000.0,70000000.0,1362000000.0,860000000.0,-70000000.0,790000000.0,6038000000.0,304000000.0,304000000.0,304000000.0
KSS,2010,FY,3.69,3.69,0.0,3.66,668000000.0,1120000000.0,1120000000.0,0.0,1120000000.0,0.0,11359000000.0,18391000000.0,0.0,0.0,0.0,4190000000.0,11359000000.0,7032000000.0,304000000.0,4940000000.0,2092000000.0,-304000000.0,1788000000.0,18391000000.0,304000000.0,304000000.0,304000000.0
KSS,2011,Q1,0.7,0.7,0.25,0.69,114000000.0,201000000.0,201000000.0,0.0,201000000.0,0.0,2576000000.0,4162000000.0,0.0,0.0,0.0,1004000000.0,2576000000.0,1586000000.0,76000000.0,1195000000.0,391000000.0,-76000000.0,315000000.0,4162000000.0,287100000.0,288000000.0,290000000.0
KSS,2011,Q2,1.08,1.08,0.25,1.08,176000000.0,299000000.0,299000000.0,0.0,299000000.0,0.0,2520000000.0,4248000000.0,0.0,0.0,0.0,991000000.0,2520000000.0,1728000000.0,72000000.0,1181000000.0,547000000.0,-72000000.0,475000000.0,4248000000.0,276900000.0,276000000.0,278000000.0
KSS,2011,Q3,0.8,0.8,0.25,0.8,129000000.0,211000000.0,211000000.0,0.0,211000000.0,0.0,2688000000.0,4376000000.0,0.0,0.0,0.0,1071000000.0,2688000000.0,1688000000.0,75000000.0,1273000000.0,415000000.0,-75000000.0,340000000.0,4376000000.0,263800000.0,264000000.0,265000000.0
KSS,2011,Q4,1.75,1.75,0.25,1.73,273000000.0,456000000.0,456000000.0,0.0,456000000.0,0.0,3841000000.0,6018000000.0,0.0,0.0,0.0,1177000000.0,3841000000.0,2177000000.0,76000000.0,1372000000.0,805000000.0,-76000000.0,729000000.0,6018000000.0,270000000.0,270000000.0,270000000.0
KSS,2011,FY,4.33,4.33,1.0,4.3,692000000.0,1167000000.0,1167000000.0,0.0,1167000000.0,0.0,11625000000.0,18804000000.0,0.0,0.0,0.0,4243000000.0,11625000000.0,7179000000.0,299000000.0,5021000000.0,2158000000.0,-299000000.0,1859000000.0,18804000000.0,270000000.0,270000000.0,270000000.0
KSS,2012,Q1,0.63,0.63,0.32,0.63,85000000.0,154000000.0,154000000.0,0.0,154000000.0,0.0,2719000000.0,4243000000.0,0.0,0.0,0.0,1002000000.0,2719000000.0,1524000000.0,82000000.0,1203000000.0,321000000.0,-82000000.0,239000000.0,4243000000.0,243000000.0,243000000.0,243000000.0
KSS,2012,Q2,1.01,1.01,0.32,1.0,137000000.0,240000000.0,240000000.0,0.0,240000000.0,0.0,2563000000.0,4205000000.0,0.0,0.0,0.0,975000000.0,2563000000.0,1642000000.0,80000000.0,1185000000.0,457000000.0,-80000000.0,377000000.0,4205000000.0,238000000.0,238000000.0,238000000.0
KSS,2012,Q3,0.92,0.92,0.32,0.91,130000000.0,215000000.0,215000000.0,0.0,215000000.0,0.0,2778000000.0,4490000000.0,0.0,0.0,0.0,1077000000.0,2778000000.0,1712000000.0,80000000.0,1287000000.0,425000000.0,-80000000.0,345000000.0,4490000000.0,233000000.0,233000000.0,233000000.0
KSS,2012,Q4,1.63,1.63,0.32,1.63,223000000.0,377000000.0,377000000.0,0.0,377000000.0,0.0,4229000000.0,6341000000.0,0.0,0.0,0.0,1213000000.0,4229000000.0,2112000000.0,87000000.0,1425000000.0,687000000.0,-87000000.0,600000000.0,6341000000.0,235000000.0,235000000.0,235000000.0
KSS,2012,FY,4.19,4.19,1.28,4.17,575000000.0,986000000.0,986000000.0,0.0,986000000.0,0.0,12289000000.0,19279000000.0,0.0,0.0,0.0,4267000000.0,12289000000.0,6990000000.0,329000000.0,5100000000.0,1890000000.0,-329000000.0,1561000000.0,19279000000.0,235000000.0,235000000.0,235000000.0
KSS,2013,Q1,0.66,0.66,0.35,0.66,87000000.0,147000000.0,147000000.0,0.0,147000000.0,0.0,2671000000.0,4199000000.0,0.0,0.0,0.0,997000000.0,2671000000.0,1528000000.0,83000000.0,1211000000.0,317000000.0,-83000000.0,234000000.0,4199000000.0,222000000.0,222000000.0,222000000.0
KSS,2013,Q2,1.05,1.05,0.35,1.04,136000000.0,231000000.0,231000000.0,0.0,231000000.0,0.0,2613000000.0,4289000000.0,0.0,0.0,0.0,1000000000.0,2613000000.0,1676000000.0,84000000.0,1225000000.0,451000000.0,-84000000.0,367000000.0,4289000000.0,220000000.0,220000000.0,220000000.0
KSS,2013,Q3,0.82,0.82,0.35,0.81,104000000.0,177000000.0,177000000.0,0.0,177000000.0,0.0,2778000000.0,4444000000.0,0.0,0.0,0.0,1073000000.0,2778000000.0,1666000000.0,84000000.0,1301000000.0,365000000.0,-84000000.0,281000000.0,4444000000.0,216000000.0,216000000.0,216000000.0
KSS,2013,Q4,1.55,1.55,0.35,1.54,188000000.0,334000000.0,334000000.0,0.0,334000000.0,0.0,4025000000.0,6099000000.0,0.0,0.0,0.0,1243000000.0,4025000000.0,2074000000.0,87000000.0,1465000000.0,609000000.0,-87000000.0,522000000.0,6099000000.0,218000000.0,218000000.0,218000000.0
KSS,2013,FY,4.08,4.08,1.4,4.05,515000000.0,889000000.0,889000000.0,0.0,889000000.0,0.0,12087000000.0,19031000000.0,0.0,0.0,0.0,4313000000.0,12087000000.0,6944000000.0,338000000.0,5202000000.0,1742000000.0,-338000000.0,1404000000.0,19031000000.0,218000000.0,218000000.0,218000000.0
