IP,2010,Q1,-0.38,-0.38,0.025,371000000.0,-0.38,-24000000.0,-153000000.0,-153000000.0,0.0,-162000000.0,9000000.0,4781000000.0,5807000000.0,45000000.0,-2000000.0,0.0,215000000.0,421000000.0,4826000000.0,981000000.0,149000000.0,1007000000.0,-26000000.0,-149000000.0,-175000000.0,5807000000.0,428800000.0,428800000.0,428800000.0,
IP,2010,Q2,0.22,0.22,0.125,363000000.0,0.21,0.0,25000000.0,100000000.0,100000000.0,0.0,93000000.0,7000000.0,4820000000.0,6121000000.0,47000000.0,7000000.0,144000000.0,472000000.0,4867000000.0,1254000000.0,157000000.0,979000000.0,275000000.0,-157000000.0,118000000.0,6121000000.0,429600000.0,429600000.0,433400000.0,
IP,2010,Q3,0.92,0.92,0.125,362000000.0,0.91,0.0,170000000.0,399000000.0,399000000.0,0.0,397000000.0,2000000.0,5097000000.0,6720000000.0,58000000.0,22000000.0,0.0,504000000.0,5155000000.0,1565000000.0,152000000.0,866000000.0,699000000.0,-152000000.0,547000000.0,6720000000.0,430100000.0,430100000.0,433800000.0,
IP,2010,Q4,0.85,0.85,-0.28,360000000.0,0.85,50000000.0,366000000.0,366000000.0,363000000.0,3000000.0,5102000000.0,6531000000.0,42000000.0,84000000.0,23000000.0,35000000.0,533000000.0,5144000000.0,1387000000.0,150000000.0,928000000.0,459000000.0,-127000000.0,332000000.0,6531000000.0,429800000.0,429800000.0,429800000.0,
IP,2010,FY,1.61,1.61,1456000000.0,1.59,221000000.0,712000000.0,712000000.0,0.0,691000000.0,21000000.0,19800000000.0,25179000000.0,192000000.0,111000000.0,23000000.0,394000000.0,1930000000.0,19992000000.0,5187000000.0,608000000.0,3780000000.0,1407000000.0,-585000000.0,822000000.0,25179000000.0,429800000.0,429800000.0,429800000.0,
IP,2011,Q1,0.82,0.82,0.1875,340000000.0,0.81,123000000.0,359000000.0,310000000.0,49000000.0,354000000.0,5000000.0,4965000000.0,6387000000.0,40000000.0,65000000.0,-8000000.0,45000000.0,485000000.0,5005000000.0,1382000000.0,136000000.0,870000000.0,512000000.0,-144000000.0,368000000.0,6387000000.0,430200000.0,430200000.0,433800000.0,
IP,2011,Q2,0.51,0.51,0.2625,336000000.0,0.51,118000000.0,227000000.0,227000000.0,0.0,219000000.0,8000000.0,5241000000.0,6648000000.0,38000000.0,52000000.0,-129000000.0,-10000000.0,484000000.0,5279000000.0,1369000000.0,137000000.0,810000000.0,559000000.0,-266000000.0,293000000.0,6648000000.0,428600000.0,428600000.0,430500000.0,
IP,2011,Q3,1.08,1.08,0.2625,335000000.0,1.08,-84000000.0,465000000.0,465000000.0,0.0,468000000.0,-3000000.0,5145000000.0,6632000000.0,33000000.0,0.0,-82000000.0,49000000.0,477000000.0,5178000000.0,1454000000.0,130000000.0,861000000.0,593000000.0,-212000000.0,381000000.0,6632000000.0,432300000.0,432300000.0,435200000.0,
IP,2011,Q4,0.65,0.65,-0.71,321000000.0,0.63,218000000.0,154000000.0,285000000.0,285000000.0,281000000.0,4000000.0,4999000000.0,6367000000.0,35000000.0,23000000.0,219000000.0,18000000.0,441000000.0,5034000000.0,1333000000.0,138000000.0,998000000.0,335000000.0,81000000.0,416000000.0,6367000000.0,432200000.0,432200000.0,432200000.0,
IP,2011,FY,3.06,3.06,1332000000.0,3.03,218000000.0,311000000.0,1336000000.0,1287000000.0,49000000.0,1322000000.0,14000000.0,20350000000.0,26034000000.0,146000000.0,140000000.0,0.0,102000000.0,1887000000.0,20496000000.0,5538000000.0,541000000.0,3539000000.0,1999000000.0,-541000000.0,1458000000.0,26034000000.0,432200000.0,432200000.0,432200000.0,
