ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
INTU,2010,Q1,-0.21,-0.21,0.0,-0.21,-42000000.0,-68000000.0,-69000000.0,1000000.0,-68000000.0,0.0,144000000.0,474000000.0,0.0,5000000.0,0.0,77000000.0,144000000.0,330000000.0,16000000.0,430000000.0,-100000000.0,-11000000.0,-111000000.0,474000000.0,320000000.0,320000000.0,320000000.0
INTU,2010,Q2,0.36,0.36,0.0,0.35,46000000.0,114000000.0,80000000.0,34000000.0,114000000.0,0.0,162000000.0,837000000.0,0.0,2000000.0,0.0,88000000.0,162000000.0,675000000.0,15000000.0,536000000.0,139000000.0,-13000000.0,126000000.0,837000000.0,316700000.0,314000000.0,323000000.0
INTU,2010,Q3,1.83,1.83,0.0,1.78,302000000.0,576000000.0,576000000.0,0.0,576000000.0,0.0,152000000.0,1607000000.0,0.0,5000000.0,0.0,102000000.0,152000000.0,1455000000.0,15000000.0,567000000.0,888000000.0,-10000000.0,878000000.0,1607000000.0,314800000.0,314000000.0,323000000.0
INTU,2010,Q4,-0.16,-0.16,0.0,-0.15,-14000000.0,-48000000.0,-23000000.0,-25000000.0,-48000000.0,0.0,133000000.0,485000000.0,0.0,1000000.0,0.0,226000000.0,133000000.0,352000000.0,15000000.0,375000000.0,-23000000.0,-14000000.0,-37000000.0,485000000.0,315400000.0,316000000.0,325000000.0
INTU,2010,FY,1.82,1.82,0.0,1.77,292000000.0,574000000.0,564000000.0,10000000.0,574000000.0,0.0,591000000.0,3403000000.0,0.0,13000000.0,0.0,346000000.0,591000000.0,2812000000.0,61000000.0,1908000000.0,904000000.0,-48000000.0,856000000.0,3403000000.0,315400000.0,316000000.0,325000000.0
INTU,2011,Q1,-0.22,-0.22,0.0,-0.22,-41000000.0,-70000000.0,-70000000.0,0.0,-70000000.0,0.0,155000000.0,532000000.0,0.0,8000000.0,0.0,90000000.0,155000000.0,377000000.0,15000000.0,481000000.0,-104000000.0,-7000000.0,-111000000.0,532000000.0,318200000.0,316000000.0,316000000.0
INTU,2011,Q2,0.24,0.24,0.0,0.23,29000000.0,73000000.0,73000000.0,0.0,73000000.0,0.0,175000000.0,878000000.0,0.0,6000000.0,0.0,88000000.0,175000000.0,703000000.0,15000000.0,592000000.0,111000000.0,-9000000.0,102000000.0,878000000.0,304200000.0,308000000.0,318000000.0
INTU,2011,Q3,2.27,2.27,0.0,2.2,364000000.0,688000000.0,688000000.0,0.0,688000000.0,0.0,164000000.0,1848000000.0,0.0,6000000.0,0.0,93000000.0,164000000.0,1684000000.0,15000000.0,623000000.0,1061000000.0,-9000000.0,1052000000.0,1848000000.0,303100000.0,303000000.0,313000000.0
INTU,2011,Q4,-0.23,-0.23,0.0,-0.21,2000000.0,-57000000.0,-3000000.0,-54000000.0,-57000000.0,0.0,-13000000.0,191000000.0,0.0,0.0,0.0,128000000.0,-13000000.0,204000000.0,15000000.0,190000000.0,14000000.0,-15000000.0,-1000000.0,191000000.0,307800000.0,307000000.0,317000000.0
INTU,2011,FY,2.06,2.06,0.0,2.0,354000000.0,634000000.0,688000000.0,-54000000.0,634000000.0,0.0,481000000.0,3449000000.0,0.0,20000000.0,0.0,341000000.0,481000000.0,2968000000.0,60000000.0,1886000000.0,1082000000.0,-40000000.0,1042000000.0,3449000000.0,307800000.0,307000000.0,317000000.0
INTU,2012,Q1,-0.21,-0.21,0.15,-0.21,-30000000.0,-64000000.0,-58000000.0,-6000000.0,-64000000.0,0.0,164000000.0,575000000.0,0.0,11000000.0,0.0,92000000.0,164000000.0,411000000.0,15000000.0,495000000.0,-84000000.0,-4000000.0,-88000000.0,575000000.0,304800000.0,300000000.0,300000000.0
INTU,2012,Q2,0.4,0.4,0.15,0.39,62000000.0,118000000.0,121000000.0,-3000000.0,118000000.0,0.0,202000000.0,999000000.0,0.0,3000000.0,0.0,95000000.0,202000000.0,797000000.0,15000000.0,602000000.0,195000000.0,-12000000.0,183000000.0,999000000.0,295000000.0,297000000.0,306000000.0
INTU,2012,Q3,2.49,2.49,0.15,2.42,372000000.0,734000000.0,736000000.0,-2000000.0,734000000.0,0.0,194000000.0,1926000000.0,0.0,9000000.0,0.0,101000000.0,194000000.0,1732000000.0,12000000.0,621000000.0,1111000000.0,-3000000.0,1108000000.0,1926000000.0,294800000.0,295000000.0,303000000.0
INTU,2012,Q4,-0.01,-0.01,0.15,-0.01,-30000000.0,4000000.0,-35000000.0,39000000.0,4000000.0,0.0,15000000.0,308000000.0,0.0,-3000000.0,0.0,228000000.0,15000000.0,293000000.0,8000000.0,347000000.0,-54000000.0,-11000000.0,-65000000.0,308000000.0,296600000.0,296000000.0,305000000.0
INTU,2012,FY,2.67,2.67,0.6,2.6,374000000.0,792000000.0,764000000.0,28000000.0,792000000.0,0.0,575000000.0,3808000000.0,0.0,20000000.0,0.0,381000000.0,575000000.0,3233000000.0,50000000.0,2065000000.0,1168000000.0,-30000000.0,1138000000.0,3808000000.0,296600000.0,296000000.0,305000000.0
INTU,2013,Q1,-0.06,-0.06,0.17,-0.06,-25000000.0,-19000000.0,-54000000.0,35000000.0,-19000000.0,0.0,135000000.0,562000000.0,0.0,2000000.0,0.0,94000000.0,135000000.0,427000000.0,8000000.0,500000000.0,-73000000.0,-6000000.0,-79000000.0,562000000.0,316700000.0,296000000.0,296000000.0
INTU,2013,Q2,0.24,0.24,0.17,0.23,13000000.0,71000000.0,65000000.0,6000000.0,71000000.0,0.0,161000000.0,884000000.0,0.0,1000000.0,0.0,107000000.0,161000000.0,723000000.0,7000000.0,639000000.0,84000000.0,-6000000.0,78000000.0,884000000.0,295800000.0,296000000.0,303000000.0
INTU,2013,Q3,2.77,2.77,0.17,2.71,420000000.0,822000000.0,858000000.0,-36000000.0,822000000.0,0.0,140000000.0,2091000000.0,0.0,4000000.0,0.0,106000000.0,140000000.0,1951000000.0,8000000.0,669000000.0,1282000000.0,-4000000.0,1278000000.0,2091000000.0,296800000.0,297000000.0,304000000.0
INTU,2013,Q4,-0.06,-0.06,0.17,-0.05,-30000000.0,-16000000.0,-62000000.0,46000000.0,-16000000.0,0.0,91000000.0,409000000.0,0.0,0.0,0.0,264000000.0,91000000.0,318000000.0,7000000.0,403000000.0,-85000000.0,-7000000.0,-92000000.0,409000000.0,296900000.0,297000000.0,303000000.0
INTU,2013,FY,2.89,2.89,0.68,2.83,378000000.0,858000000.0,807000000.0,51000000.0,858000000.0,0.0,527000000.0,3946000000.0,0.0,7000000.0,0.0,412000000.0,527000000.0,3419000000.0,30000000.0,2211000000.0,1208000000.0,-23000000.0,1185000000.0,3946000000.0,296900000.0,297000000.0,303000000.0
INTU,2014,Q1,-0.04,-0.04,0.19,-0.04,-23000000.0,-11000000.0,-57000000.0,46000000.0,-11000000.0,0.0,137000000.0,622000000.0,0.0,5000000.0,0.0,118000000.0,137000000.0,485000000.0,8000000.0,562000000.0,-77000000.0,-3000000.0,-80000000.0,622000000.0,275000000.0,288000000.0,288000000.0
INTU,2014,Q2,-0.13,-0.13,0.19,-0.13,-17000000.0,-37000000.0,-37000000.0,0.0,-37000000.0,0.0,170000000.0,782000000.0,0.0,0.0,0.0,109000000.0,170000000.0,612000000.0,8000000.0,658000000.0,-46000000.0,-8000000.0,-54000000.0,782000000.0,284600000.0,284000000.0,284000000.0
INTU,2014,Q3,3.47,3.47,0.19,3.39,505000000.0,984000000.0,984000000.0,0.0,984000000.0,0.0,164000000.0,2388000000.0,0.0,3000000.0,0.0,121000000.0,164000000.0,2224000000.0,8000000.0,730000000.0,1494000000.0,-5000000.0,1489000000.0,2388000000.0,283600000.0,284000000.0,290000000.0
INTU,2014,Q4,-0.12,-0.12,0.19,-0.1,-18000000.0,-29000000.0,-37000000.0,8000000.0,-29000000.0,0.0,132000000.0,451000000.0,0.0,23000000.0,0.0,231000000.0,132000000.0,319000000.0,7000000.0,390000000.0,-71000000.0,16000000.0,-55000000.0,451000000.0,285200000.0,285000000.0,291000000.0
INTU,2014,FY,3.18,3.18,0.76,3.12,447000000.0,907000000.0,853000000.0,54000000.0,907000000.0,0.0,603000000.0,4243000000.0,0.0,31000000.0,0.0,444000000.0,603000000.0,3640000000.0,31000000.0,2340000000.0,1300000000.0,0.0,1300000000.0,4243000000.0,285200000.0,285000000.0,291000000.0
INTU,2015,Q1,-0.29,-0.29,0.25,-0.29,-35000000.0,-84000000.0,-81000000.0,-3000000.0,-84000000.0,0.0,152000000.0,612000000.0,0.0,0.0,0.0,119000000.0,152000000.0,460000000.0,7000000.0,569000000.0,-109000000.0,-7000000.0,-116000000.0,612000000.0,289700000.0,286000000.0,286000000.0
INTU,2015,Q2,-0.23,-0.23,0.25,-0.23,-34000000.0,-66000000.0,-60000000.0,-6000000.0,-66000000.0,0.0,181000000.0,749000000.0,0.0,2000000.0,0.0,115000000.0,181000000.0,568000000.0,7000000.0,657000000.0,-89000000.0,-5000000.0,-94000000.0,749000000.0,287000000.0,285000000.0,285000000.0
INTU,2015,Q3,1.81,1.81,0.25,1.78,404000000.0,501000000.0,656000000.0,-155000000.0,501000000.0,0.0,194000000.0,2135000000.0,0.0,1000000.0,0.0,131000000.0,194000000.0,1941000000.0,7000000.0,875000000.0,1066000000.0,-6000000.0,1060000000.0,2135000000.0,276800000.0,277000000.0,282000000.0
INTU,2015,Q4,0.01,0.01,0.25,0.02,-36000000.0,14000000.0,-102000000.0,116000000.0,14000000.0,0.0,168000000.0,696000000.0,0.0,-2000000.0,0.0,118000000.0,168000000.0,528000000.0,6000000.0,658000000.0,-130000000.0,-8000000.0,-138000000.0,696000000.0,280800000.0,281000000.0,286000000.0
INTU,2015,FY,1.3,1.3,1.0,1.28,299000000.0,365000000.0,413000000.0,-48000000.0,365000000.0,0.0,695000000.0,4192000000.0,0.0,1000000.0,0.0,483000000.0,695000000.0,3497000000.0,27000000.0,2759000000.0,738000000.0,-26000000.0,712000000.0,4192000000.0,280800000.0,281000000.0,286000000.0
INTU,2016,Q1,-0.11,-0.11,0.3,-0.11,-9000000.0,-31000000.0,-31000000.0,0.0,-31000000.0,0.0,160000000.0,713000000.0,0.0,-4000000.0,0.0,117000000.0,160000000.0,553000000.0,7000000.0,582000000.0,-29000000.0,-11000000.0,-40000000.0,713000000.0,281800000.0,272000000.0,272000000.0
INTU,2016,Q2,0.09,0.09,0.3,0.09,-1000000.0,24000000.0,29000000.0,-5000000.0,24000000.0,0.0,193000000.0,923000000.0,0.0,-5000000.0,0.0,120000000.0,193000000.0,730000000.0,9000000.0,688000000.0,42000000.0,-14000000.0,28000000.0,923000000.0,266700000.0,263000000.0,266000000.0
INTU,2016,Q3,4.0,4.0,0.3,3.94,429000000.0,1026000000.0,848000000.0,178000000.0,1026000000.0,0.0,211000000.0,2304000000.0,0.0,2000000.0,0.0,149000000.0,211000000.0,2093000000.0,10000000.0,808000000.0,1285000000.0,-8000000.0,1277000000.0,2304000000.0,256500000.0,257000000.0,260000000.0
INTU,2016,Q4,-0.25,-0.25,0.3,-0.23,-22000000.0,-40000000.0,-40000000.0,0.0,-40000000.0,0.0,166000000.0,754000000.0,0.0,3000000.0,0.0,132000000.0,166000000.0,588000000.0,9000000.0,644000000.0,-56000000.0,-6000000.0,-62000000.0,754000000.0,262500000.0,262000000.0,265000000.0
INTU,2016,FY,3.73,3.73,1.2,3.69,397000000.0,979000000.0,806000000.0,173000000.0,979000000.0,0.0,730000000.0,4694000000.0,0.0,-4000000.0,0.0,518000000.0,730000000.0,3964000000.0,35000000.0,2722000000.0,1242000000.0,-39000000.0,1203000000.0,4694000000.0,262500000.0,262000000.0,265000000.0
INTU,2017,Q1,-0.12,-0.12,0.34,-0.12,-42000000.0,-30000000.0,-30000000.0,0.0,-30000000.0,0.0,180000000.0,778000000.0,0.0,-2000000.0,0.0,126000000.0,180000000.0,598000000.0,9000000.0,659000000.0,-61000000.0,-11000000.0,-72000000.0,778000000.0,250000000.0,258000000.0,258000000.0
