ticker,year,quarter,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,totalcostofrevenue,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MAC,2010,Q1,-0.08,-0.08,0.0,-0.08,-1215000.0,-6861000.0,-6748000.0,-113000.0,-6357000.0,-504000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55411000.0,0.0,0.0,0.0,-23038000.0,126703000.0,79500000.0,96951000.0,96951000.0
MAC,2010,Q2,-0.01,-0.01,0.0,-0.01,-1375000.0,55000.0,456000.0,-401000.0,-440000.0,495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52238000.0,0.0,0.0,0.0,-15270000.0,128988000.0,44000000.0,123446000.0,123446000.0
MAC,2010,Q3,0.06,0.06,0.0,0.06,-2662000.0,9468000.0,9245000.0,223000.0,8429000.0,1039000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51662000.0,0.0,0.0,0.0,-12827000.0,137809000.0,140500000.0,130213000.0,130213000.0
MAC,2010,Q4,0.22,0.22,2.1,0.22,-3950000.0,25758000.0,35817000.0,-10059000.0,23558000.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38732000.0,0.0,0.0,0.0,6870000.0,120014000.0,132600000.0,120346000.0,120346000.0
MAC,2010,FY,0.19,0.19,2.1,0.19,-9202000.0,28420000.0,38770000.0,-10350000.0,25190000.0,3230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198043000.0,0.0,0.0,0.0,-44265000.0,513514000.0,132600000.0,120346000.0,120346000.0
MAC,2011,Q1,0.0,0.0,0.0,0.0,-2478000.0,91000.0,5179000.0,-5088000.0,34000.0,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49624000.0,0.0,0.0,0.0,-28078000.0,135641000.0,0.0,130574000.0,130574000.0
MAC,2011,Q2,-0.15,-0.15,0.0,-0.15,-1768000.0,-20911000.0,19605000.0,-40516000.0,-19216000.0,-1695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44066000.0,0.0,0.0,0.0,-7455000.0,137233000.0,128100000.0,131691000.0,131691000.0
MAC,2011,Q3,0.1,0.1,0.0,0.1,-1566000.0,14256000.0,18812000.0,-4556000.0,12941000.0,1315000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43761000.0,0.0,0.0,0.0,-2553000.0,149558000.0,129400000.0,132096000.0,132096000.0
MAC,2011,Q4,1.23,1.23,2.05,1.23,-298000.0,175639000.0,195846000.0,-20207000.0,163107000.0,12532000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29798000.0,0.0,0.0,0.0,4584000.0,95063000.0,132900000.0,131628000.0,131628000.0
MAC,2011,FY,1.18,1.18,2.05,1.18,-6110000.0,169075000.0,239442000.0,-70367000.0,156866000.0,12209000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167249000.0,0.0,0.0,0.0,-33502000.0,517495000.0,132900000.0,131628000.0,131628000.0
MAC,2012,Q1,-0.11,-0.11,0.0,-0.11,1850000.0,-11723000.0,48209000.0,-59932000.0,-14068000.0,2345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42523000.0,0.0,0.0,0.0,1036000.0,167420000.0,127900000.0,132273000.0,132273000.0
MAC,2012,Q2,1.0,1.0,0.0,1.0,-3075000.0,144543000.0,10704000.0,133839000.0,133354000.0,11189000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43297000.0,0.0,0.0,0.0,-8230000.0,152360000.0,133400000.0,132768000.0,132877000.0
MAC,2012,Q3,0.33,0.33,0.0,0.33,-934000.0,47275000.0,44925000.0,2350000.0,43893000.0,3382000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41565000.0,0.0,0.0,0.0,4775000.0,162527000.0,133000000.0,134220000.0,134330000.0
MAC,2012,Q4,1.29,1.29,2.23,1.29,-2000000.0,186294000.0,199328000.0,-13034000.0,174247000.0,12047000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37007000.0,0.0,0.0,0.0,-22000.0,150818000.0,134400000.0,134067000.0,134148000.0
MAC,2012,FY,2.51,2.51,2.23,2.51,-4159000.0,366389000.0,303166000.0,63223000.0,337426000.0,28963000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164392000.0,0.0,0.0,0.0,-2441000.0,633125000.0,134400000.0,134067000.0,134148000.0
MAC,2013,Q1,0.13,0.13,0.0,0.13,-243000.0,22530000.0,19974000.0,2556000.0,18092000.0,4438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49680000.0,0.0,0.0,0.0,-1171000.0,193624000.0,139200000.0,137538000.0,137616000.0
MAC,2013,Q2,1.57,1.57,0.0,1.57,-1477000.0,234816000.0,91418000.0,143398000.0,218997000.0,15819000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50375000.0,0.0,0.0,0.0,676000.0,195503000.0,139500000.0,139372000.0,139526000.0
MAC,2013,Q3,0.27,0.27,0.0,0.27,-543000.0,40825000.0,49669000.0,-8844000.0,38123000.0,2702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49603000.0,0.0,0.0,0.0,7769000.0,208551000.0,141200000.0,140712000.0,140773000.0
MAC,2013,Q4,1.04,1.04,2.36,1.03,571000.0,150788000.0,-2038000.0,152826000.0,144878000.0,5910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47589000.0,0.0,0.0,0.0,18193000.0,234550000.0,139600000.0,139598000.0,139680000.0
MAC,2013,FY,3.01,3.01,2.36,3.0,-1692000.0,448959000.0,159023000.0,289936000.0,420090000.0,28869000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197247000.0,0.0,0.0,0.0,25467000.0,832228000.0,139600000.0,139598000.0,139680000.0
MAC,2014,Q1,0.13,0.13,0.0,0.13,-172000.0,19644000.0,19644000.0,0.0,17819000.0,1825000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46338000.0,0.0,0.0,0.0,9134000.0,218174000.0,137100000.0,140767000.0,140817000.0
MAC,2014,Q2,0.11,0.11,0.0,0.11,-2898000.0,17986000.0,17986000.0,0.0,16088000.0,1898000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45800000.0,0.0,0.0,0.0,12852000.0,208537000.0,146300000.0,140894000.0,141036000.0
MAC,2014,Q3,0.25,0.25,0.0,0.25,-689000.0,38744000.0,38744000.0,0.0,35914000.0,2830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47803000.0,0.0,0.0,0.0,13703000.0,215689000.0,143700000.0,140916000.0,141060000.0
MAC,2014,Q4,9.97,9.97,2.51,9.96,-510000.0,1530557000.0,1530557000.0,0.0,1429221000.0,101336000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50748000.0,0.0,0.0,0.0,19261000.0,272158000.0,143300000.0,143144000.0,143291000.0
MAC,2014,FY,10.46,10.46,2.51,10.45,-4269000.0,1606931000.0,1606931000.0,0.0,1499042000.0,107889000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190689000.0,0.0,0.0,0.0,54950000.0,914558000.0,143300000.0,143144000.0,143291000.0
MAC,2015,Q1,0.15,0.15,0.0,0.15,-935000.0,26667000.0,26667000.0,0.0,24611000.0,2056000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53286000.0,0.0,0.0,0.0,-3450000.0,265049000.0,164100000.0,158336000.0,158544000.0
MAC,2015,Q2,0.09,0.09,0.0,0.09,-283000.0,15746000.0,15746000.0,0.0,14395000.0,1351000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54896000.0,0.0,0.0,0.0,13867000.0,267898000.0,159900000.0,158501000.0,158633000.0
