date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-29,0,0,0,0,0.0,0.0
2016-01-26,0,0,0,0,0.0,0.0
2016-01-28,0,0,0,0,0.0,0.0
2016-08-04,0,0,0,0,0.0,0.0
2016-08-12,0,0,0,0,0.0,0.0
2016-09-26,0,0,0,0,0.136363636364,0.454545454545
2016-11-07,0,0,0,0,0.0,0.0
2016-12-22,0,1,0,0,0.0,0.0
2017-01-09,0,1,0,0,0.0,0.0
2017-02-02,0,0,0,0,0.0,0.0
2017-03-08,0,0,0,0,0.0,0.75
2017-05-04,0,0,0,0,0.0,0.0
2017-06-19,0,0,0,0,0.0,0.0
2017-08-03,0,0,0,0,0.2,0.4
2017-08-04,0,0,0,0,0.2,0.4
2017-08-15,0,0,0,0,0.0,0.0
2017-09-08,0,0,0,0,0.0,0.0
2017-09-15,0,0,0,0,0.0,0.0
2017-10-01,0,1,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.25,0.25
2017-10-03,0,0,0,0,-0.1,0.1
2017-10-04,0,0,0,0,0.16,0.54
2017-10-05,0,0,0,0,0.0,0.0
2017-10-06,0,1,0,0,0.61,1.09
2017-10-07,0,0,0,0,-0.4,0.7
2017-10-08,0,0,0,0,0.0,0.0
2017-10-09,0,0,0,0,0.0681818181818,0.727272727273
2017-10-10,0,0,0,0,0.55,1.25
2017-10-11,0,0,0,0,0.25,0.5
2017-10-12,0,0,0,0,0.355555555556,1.83333333333
2017-10-13,0,0,0,0,0.5,0.625
2017-10-14,0,0,1,0,0.928181818182,1.83393939394
2017-10-15,0,1,0,0,0.0,0.0666666666667
2017-10-16,0,1,0,1,0.96,1.14
