date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-21,0,0,0,0,0.0,0.0
2016-03-07,0,0,0,0,0.0,0.0
2016-06-27,0,0,0,0,0.0,0.0
2016-06-29,0,0,0,0,0.0,0.0
2016-08-02,0,0,0,0,0.0,0.0
2016-10-11,0,0,0,0,0.0,0.0
2017-01-11,0,0,0,0,-0.155555555556,0.288888888889
2017-01-24,0,0,0,0,0.0,0.0
2017-01-31,0,0,0,0,0.0,0.0
2017-02-03,0,0,0,0,-0.125,0.375
2017-03-10,0,0,0,0,-0.1,0.1
2017-07-25,0,0,0,0,0.6,0.8
2017-08-11,0,0,0,0,0.0,0.0
2017-09-01,0,0,0,0,0.0,0.4
2017-09-18,0,0,0,0,0.0,0.0
2017-09-19,0,0,0,0,0.0,0.0
2017-09-28,0,0,0,0,0.0,0.0
2017-10-02,0,2,0,0,0.0,0.0
2017-10-03,0,0,0,0,0.2,1.0
2017-10-04,0,0,0,0,-0.1,0.4
2017-10-05,0,1,0,0,0.5,0.5
2017-10-06,0,0,0,0,-0.291666666667,0.641666666667
2017-10-09,0,0,0,1,1.0,1.0
2017-10-10,0,0,0,0,0.108333333333,2.075
2017-10-11,0,0,0,0,-0.0816666666667,2.35666666667
2017-10-12,0,0,0,0,-0.425,1.24166666667
2017-10-13,0,1,1,0,0.35,1.475
2017-10-14,0,0,0,0,0.0,0.1
2017-10-15,0,0,0,0,0.0,0.0
2017-10-16,0,2,0,0,1.30833333333,3.94166666667
