date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-21,0,0,0,0,0.0,0.0
2015-10-30,0,0,0,0,0.0,0.0
2016-08-02,0,0,0,0,0.0,0.0
2016-10-24,0,0,0,0,0.136363636364,0.454545454545
2016-11-03,0,0,0,0,0.0,0.0
2017-03-31,0,0,0,0,0.0,0.75
2017-08-03,0,0,0,0,0.0,0.0
2017-08-21,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.0,0.0
2017-10-04,0,0,0,0,0.25,0.5
2017-10-05,0,0,0,0,0.0,0.0
2017-10-06,0,0,0,0,0.477272727273,0.795454545455
2017-10-07,0,0,0,0,0.0,0.0
2017-10-08,0,0,0,1,0.0,0.0
2017-10-09,0,0,0,0,-0.475,1.07857142857
2017-10-10,0,0,1,0,-0.1,0.4
2017-10-11,0,1,1,0,0.518268398268,3.84255411255
2017-10-12,0,0,0,0,0.136363636364,0.829545454545
2017-10-13,0,1,0,0,-0.3,0.45
2017-10-14,0,0,0,0,0.0,0.0
2017-10-16,0,1,0,0,0.75,1.85
