date,scandal,buy,sell,decline,positivity,subjectivity
2015-12-02,0,0,0,0,0.0,0.0
2016-01-20,0,0,0,0,0.0,0.0
2016-01-26,0,0,0,0,0.0,0.0
2016-02-02,0,0,0,0,0.0,0.0
2016-05-31,0,0,0,0,0.0,0.4
2016-07-20,0,0,0,0,0.0,0.0
2016-10-03,0,0,0,0,0.0,0.0
2016-10-12,0,0,0,0,0.4,0.7
2016-11-02,0,0,0,0,0.0,0.0
2016-12-08,0,0,0,0,0.0,0.0
2017-01-18,0,0,0,0,0.0,0.75
2017-01-19,0,0,1,0,0.0,0.0
2017-01-25,0,0,0,0,0.0,0.0
2017-06-26,0,0,1,0,0.0,0.0
2017-07-26,0,0,0,0,0.0,0.0
2017-07-31,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,-0.0714285714286,0.942857142857
2017-10-03,0,0,0,1,-0.5,0.5
2017-10-04,0,0,0,0,0.25,0.633333333333
2017-10-05,0,1,1,0,0.704444444444,1.77888888889
2017-10-06,0,0,0,0,0.0,0.0
2017-10-09,0,0,0,0,-0.155555555556,0.288888888889
2017-10-10,0,0,0,0,0.2,0.166666666667
2017-10-11,0,0,0,0,0.133333333333,0.233333333333
2017-10-12,0,1,0,0,0.525,1.48333333333
2017-10-13,0,0,0,0,-0.0777777777778,0.594444444444
2017-10-14,0,0,0,1,0.6,1.75
2017-10-15,0,1,0,0,0.4,0.5
2017-10-16,0,1,1,0,-0.577272727273,3.14242424242
