date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-07,0,0,0,0,0.0,0.0
2015-10-23,0,0,0,0,0.0,0.0
2015-11-02,0,0,0,0,0.0,0.0
2016-01-29,0,0,0,0,0.0,0.0
2016-02-03,0,0,0,0,0.0,0.0
2016-04-26,0,0,0,0,0.0,0.0
2016-05-03,0,0,0,0,0.0,0.0
2016-05-13,0,0,0,0,0.0,0.0
2016-07-12,0,0,0,0,0.0,0.0
2016-08-01,0,0,0,0,0.0,0.0
2016-10-21,0,0,0,0,0.0,0.0
2016-10-27,0,0,0,0,0.0,0.0
2017-01-19,0,0,0,0,0.0,0.0
2017-02-06,0,0,0,0,0.0,0.0
2017-08-02,0,0,0,0,0.0,0.0
2017-08-04,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,1,-0.625,1.76666666667
2017-10-03,0,1,0,0,0.3,0.85
2017-10-04,0,0,0,0,0.0,0.0
2017-10-05,0,0,0,0,0.0,0.0
2017-10-06,0,3,1,0,0.5,1.35
2017-10-07,0,0,0,1,-0.0431818181818,1.08636363636
2017-10-08,0,0,0,1,0.272727272727,0.909090909091
2017-10-09,0,0,1,1,0.35,1.5
2017-10-10,0,0,0,0,0.6,1.01666666667
2017-10-11,0,0,0,0,0.583333333333,3.06111111111
2017-10-12,0,0,0,0,0.1,0.4
2017-10-13,0,0,0,0,-2.77555756156e-17,1.7
2017-10-14,0,0,0,0,0.0,1.0
2017-10-15,0,1,0,0,-0.05,1.6
2017-10-16,0,1,0,0,0.0,0.0
