date,scandal,buy,sell,decline,positivity,subjectivity
2016-01-21,0,0,0,0,0.0,0.0
2016-02-29,0,0,0,0,0.0,0.0
2016-06-03,0,0,0,0,0.0,0.0
2016-06-10,0,0,0,0,0.0,0.0
2016-06-20,0,1,0,0,0.0,0.0
2016-06-23,0,0,0,0,0.225,0.475
2016-06-27,0,0,0,0,0.0,0.0
2016-06-28,0,1,0,0,0.0,0.0
2016-07-11,0,0,0,0,0.0,0.0
2016-07-21,0,0,1,0,-0.025,0.125
2016-09-22,0,0,0,0,0.0,0.0
2016-10-03,0,0,0,0,0.0,0.0
2016-10-07,0,0,0,0,0.0,0.0
2016-10-20,0,0,0,0,0.0,0.0
2016-10-27,0,0,0,0,0.0,0.0
2016-11-01,0,1,0,0,0.0,0.0
2016-11-11,0,0,0,0,0.0,0.0
2016-11-14,0,0,0,0,0.0,0.0
2016-12-09,0,0,0,0,0.0,0.0
2017-01-19,0,0,0,0,0.0,0.0
2017-01-20,0,0,0,0,0.0,0.0
2017-02-06,0,0,0,0,0.0,0.0
2017-03-08,0,0,0,0,0.0,1.0
2017-03-09,0,0,0,0,0.0,0.75
2017-03-17,0,0,0,0,0.0,0.0
2017-04-06,0,0,0,0,0.0,0.0
2017-04-11,0,0,0,0,0.0,0.0
2017-04-12,0,0,0,0,0.25,0.9
2017-04-19,0,0,0,0,0.0,0.0
2017-04-24,0,0,0,0,0.0,0.0
2017-04-25,0,0,0,0,0.0,0.0
2017-05-26,0,0,0,0,0.0,0.0
2017-05-29,0,0,0,0,-0.325,0.825
2017-05-30,0,0,0,0,0.0,0.0
2017-06-01,0,0,0,0,0.0,0.25
2017-06-02,0,0,0,0,-0.133333333333,0.6
2017-06-05,0,0,0,0,0.0,0.0
2017-07-12,0,0,0,0,0.0,0.0
2017-07-20,0,0,0,0,0.0,0.0
2017-07-21,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.1,0.4
2017-10-03,0,2,1,0,0.183333333333,1.15
2017-10-04,0,0,0,0,-0.0928571428571,0.514285714286
2017-10-05,0,0,0,0,0.0,0.0
2017-10-06,0,0,0,0,0.5,0.5
2017-10-07,0,0,0,0,0.0,0.0
2017-10-09,0,0,1,0,0.708585858586,1.54898989899
2017-10-10,0,0,0,0,-0.39,1.64
2017-10-11,0,0,0,0,0.214285714286,0.561904761905
2017-10-12,0,1,0,0,0.0,0.0
2017-10-13,0,2,1,0,-0.15,0.766666666667
2017-10-14,0,0,0,0,0.0,0.0
2017-10-16,0,0,0,0,-0.255555555556,0.688888888889
