date,scandal,buy,sell,decline,positivity,subjectivity
2015-11-24,0,0,0,0,0.0,0.0
2016-03-15,0,0,0,0,0.0,0.0
2016-05-26,0,0,0,0,0.0,0.0
2016-08-25,0,0,0,0,0.0,0.0
2016-11-22,0,0,0,0,0.0,0.0
2016-11-23,0,0,0,0,0.0,0.0
2017-01-10,0,0,0,0,0.0,0.0
2017-02-23,0,0,0,0,0.0,0.0
2017-03-14,0,0,0,0,0.0,0.0
2017-05-25,0,0,0,0,0.0,0.0
2017-06-01,0,0,0,0,-0.155555555556,0.288888888889
2017-06-06,0,0,0,0,0.0,0.0
2017-06-21,0,0,0,0,0.0,0.0
2017-08-22,0,0,0,0,0.0,0.0
2017-08-24,0,0,0,0,0.0,0.0
2017-10-02,0,0,1,0,0.0625,1.3
2017-10-03,0,0,0,0,0.0,0.0
2017-10-04,0,0,0,0,0.0,0.0
2017-10-05,0,0,0,0,0.1,0.4
2017-10-06,0,0,0,0,-0.4,0.7
2017-10-07,0,0,0,1,0.0,0.0
2017-10-08,0,0,0,0,0.75,1.0
2017-10-09,0,0,0,0,0.5,1.45
2017-10-10,0,1,0,0,0.1,2.2
2017-10-11,0,1,1,0,-0.136363636364,0.622727272727
2017-10-12,0,2,0,0,0.364285714286,1.82142857143
2017-10-13,0,0,0,1,0.0642857142857,1.62857142857
2017-10-14,0,0,0,0,0.172222222222,0.694444444444
2017-10-15,0,0,0,0,-0.155555555556,0.288888888889
2017-10-16,0,0,2,0,0.36,2.09
