date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-26,0,0,0,0,0.0,0.15
2015-12-01,0,0,0,0,-0.0625,0.220833333333
2015-12-17,0,0,0,0,0.0,0.0
2016-04-25,0,0,0,0,0.0,0.0
2016-09-23,0,0,0,0,0.0,0.0
2016-10-31,0,0,0,0,0.0,0.0
2016-11-22,0,0,0,0,0.0,0.0
2016-12-07,0,0,0,0,0.0,0.0
2016-12-08,0,0,0,0,0.0,0.0666666666667
2017-02-09,0,0,0,0,0.0,0.0
2017-03-10,0,0,0,0,0.0,0.0
2017-07-31,0,0,0,0,0.0,0.0
2017-10-01,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.6,0.95
2017-10-03,0,1,0,0,0.233333333333,2.03333333333
2017-10-04,0,0,0,0,-0.166666666667,0.433333333333
2017-10-05,0,0,0,0,0.0,0.0
2017-10-07,0,0,0,0,0.0,0.0
2017-10-09,0,0,0,0,0.290086580087,2.31846320346
2017-10-10,0,1,0,0,0.5,1.35
2017-10-11,0,0,0,0,0.108333333333,3.18333333333
2017-10-12,0,1,0,0,0.778571428571,1.77619047619
2017-10-13,0,0,0,0,0.0,0.0
2017-10-14,0,1,0,0,0.172222222222,0.594444444444
2017-10-15,0,0,1,1,-0.2,0.85
2017-10-16,0,0,0,0,0.667845117845,2.56750841751
