Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,61.594204000000005,65.546776,61.100131999999995,63.735176,43.221138,3329100
2000-01-04,63.735176,63.735176,60.441371999999994,60.770752,41.210842,2361900
2000-01-05,60.60606,63.899868000000005,59.453228,63.899868000000005,43.332813,2375400
2000-01-06,62.088276,63.076416,61.594204000000005,62.58234399999999,42.439341999999996,1650100
2000-01-07,62.58234399999999,65.217392,60.770752,64.06456,43.444496,2366900
2000-01-10,65.217392,65.217392,62.252964,62.58234399999999,42.439341999999996,1913100
2000-01-11,62.911724,63.405795999999995,61.100131999999995,61.923584,41.992626,2243300
2000-01-12,61.264824,62.58234399999999,61.100131999999995,61.758892,41.880939,1156300
2000-01-13,61.923584,63.735176,60.93544,63.405795999999995,42.997761,1669000
2000-01-14,63.735176,64.06456,61.429512,62.088276,42.104298,1565700
2000-01-18,62.58234399999999,62.747036,61.429512,62.252964,42.215988,1336500
2000-01-19,61.758892,62.747036,58.465084,62.747036,42.551025,4073700
2000-01-20,61.923584,61.923584,59.61792,59.9473,40.652435,1628000
2000-01-21,60.441371999999994,60.441371999999994,57.971016000000006,58.300396,39.535606,1739200
2000-01-24,58.794468,59.9473,56.324112,57.312252,38.865501,2019300
2000-01-25,57.971016000000006,58.95915600000001,55.33596800000001,57.806324,39.200546,2594200
2000-01-26,58.794468,59.453228,57.641631999999994,57.971016000000006,39.312241,1849400
2000-01-27,58.794468,58.794468,55.33596800000001,56.4888,38.307091,1893900
2000-01-28,56.324112,56.4888,54.018443999999995,54.018443999999995,36.631865999999995,1526400
2000-01-31,55.665348,55.830040000000004,54.347828,55.006588,37.30196,1217800
2000-02-01,55.171276,55.994728,54.67720799999999,54.841896,37.190277,1222000
2000-02-02,55.830040000000004,56.818180000000005,55.006588,55.171276,37.413643,1328500
2000-02-03,56.15942,57.312252,55.500659999999996,57.312252,38.865501,1515800
2000-02-04,57.971016000000006,58.465084,56.818180000000005,57.971016000000006,39.312241,1387600
2000-02-07,57.806324,57.971016000000006,56.818180000000005,57.147564,38.75383,883800
2000-02-08,57.147564,58.794468,55.830040000000004,57.312252,38.865501,1615100
2000-02-09,57.971016000000006,58.95915600000001,56.324112,56.982872,38.642143,1809900
2000-02-10,56.65349200000001,56.65349200000001,54.018443999999995,54.67720799999999,37.078598,2832600
2000-02-11,55.006588,55.006588,53.030304,53.359683999999994,36.185143,1871300
2000-02-14,55.33596800000001,58.300396,55.006588,57.971016000000006,39.312241,2965900
2000-02-15,58.465084,59.123847999999995,56.15942,58.629776,39.758965,2332000
2000-02-16,57.312252,57.641631999999994,56.15942,56.4888,38.307091,1130400
2000-02-17,57.147564,57.312252,54.841896,55.006588,37.30196,1654300
2000-02-18,55.006588,55.665348,54.512516000000005,55.33596800000001,37.525318,1303800
2000-02-22,55.171276,55.665348,54.347828,55.171276,37.413643,1291800
2000-02-23,55.33596800000001,55.830040000000004,54.183136,54.347828,36.855236,1408000
2000-02-24,54.512516000000005,54.512516000000005,52.865612,53.689064,36.408501,1697400
2000-02-25,53.359683999999994,54.841896,52.700924,53.030304,35.961765,2419100
2000-02-28,53.194992000000006,54.67720799999999,52.865612,54.67720799999999,37.078598,1479400
2000-02-29,53.194992000000006,63.241108,53.194992000000006,57.312252,38.865501,3189600
2000-03-01,58.465084,58.465084,54.841896,56.818180000000005,38.888058,1878400
2000-03-02,56.65349200000001,56.982872,54.67720799999999,55.830040000000004,38.211735,1558100
2000-03-03,56.65349200000001,57.806324,55.006588,55.171276,37.760868,1521400
2000-03-06,55.33596800000001,56.818180000000005,55.33596800000001,56.65349200000001,38.775333,1540700
2000-03-07,56.818180000000005,57.641631999999994,54.018443999999995,54.512516000000005,37.30999,1963200
2000-03-08,54.841896,56.15942,53.524376000000004,55.994728,38.324467,2370700
2000-03-09,55.994728,63.241108,54.67720799999999,59.288536,40.578835,7912000
2000-03-10,60.441371999999994,64.229248,59.9473,64.06456,43.847698,5967200
2000-03-13,61.923584,65.876152,60.93544,64.55863199999999,44.185848,3283800
2000-03-14,63.899868000000005,64.888008,60.770752,61.264824,41.93148,3724600
2000-03-15,62.911724,68.5112,62.088276,67.19367199999999,45.989357,4970500
2000-03-16,69.499344,69.993416,66.534912,67.52305600000001,46.214794,4214700
2000-03-17,66.534912,68.346512,66.370224,68.017128,46.552952000000005,2210700
2000-03-20,68.5112,70.652176,67.85244,68.5112,46.891109,2166200
2000-03-21,69.499344,78.392624,69.16996,78.392624,53.65424,3458500
2000-03-22,74.44005600000001,76.08695999999999,71.146248,71.146248,48.694592,3580800
2000-03-23,72.134384,72.95784,70.48748,70.816864,48.469177,1522900
2000-03-24,71.310936,72.95784,69.66403199999999,70.652176,48.356445,1540300
2000-03-27,70.816864,72.793152,70.48748,71.02265899999999,48.610027,933500
2000-03-28,70.98155200000001,72.134384,70.48748,70.48748,48.24374,1281400
2000-03-29,70.48748,71.146248,68.017128,70.48748,48.24374,1712300
2000-03-30,69.16996,69.993416,67.52305600000001,69.993416,47.905578999999996,1432600
2000-03-31,69.82871999999999,71.64031999999999,68.5112,68.5112,46.891109,1604200
2000-04-03,67.85244,68.017128,65.876152,66.04084,45.200321,2012500
2000-04-04,67.028984,69.82871999999999,64.06456,66.864296,45.763912,2461700
2000-04-05,66.864296,69.00527199999999,66.04084,67.19367199999999,45.989357,1285400
2000-04-06,67.358368,73.122528,67.358368,72.134384,49.370934000000005,2033200
2000-04-07,73.122528,73.945984,72.463768,73.122528,50.04723,2184600
2000-04-10,73.781288,74.93412,70.816864,71.475624,48.920052,1958700
2000-04-11,71.146248,71.64031999999999,69.82871999999999,69.993416,47.905578999999996,965500
2000-04-12,70.15810400000001,71.475624,69.66403199999999,70.15810400000001,48.018299,1111200
2000-04-13,69.66403199999999,69.82871999999999,67.19367199999999,67.19367199999999,45.989357,1206400
2000-04-14,67.028984,67.19367199999999,63.570488,63.570488,43.509529,2219900
2000-04-17,63.899868000000005,65.546776,63.076416,65.546776,44.862164,1722800
2000-04-18,65.38208,66.370224,63.241108,63.241108,43.284096000000005,1165100
2000-04-19,66.205536,67.85244,65.38208,67.85244,46.440231,1105600
2000-04-20,66.205536,66.699608,65.217392,66.04084,45.200321,828400
2000-04-24,65.711464,66.205536,62.252964,63.570488,43.509529,1060600
2000-04-25,67.52305600000001,73.287224,67.028984,70.322792,48.131012,3135300
2000-04-26,69.66403199999999,74.27535999999999,69.499344,73.781288,50.498104,1984100
2000-04-27,72.463768,73.287224,70.816864,71.310936,48.807320000000004,1397300
2000-04-28,73.451912,73.451912,69.16996,69.82871999999999,47.792854,1162300
2000-05-01,70.98155200000001,72.29908,70.15810400000001,71.310936,48.807320000000004,1071100
2000-05-02,71.310936,71.805008,69.82871999999999,69.82871999999999,47.792854,674900
2000-05-03,70.816864,71.969696,69.16996,70.48748,48.24374,883300
2000-05-04,71.146248,72.628456,70.48748,70.48748,48.24374,883400
2000-05-05,70.652176,73.6166,70.652176,73.122528,50.04723,1369400
2000-05-08,72.628456,75.098816,72.463768,74.110672,50.723557,1771800
2000-05-09,74.44005600000001,74.93412,72.29908,73.781288,50.498104,1276800
2000-05-10,73.451912,73.6166,71.310936,72.463768,49.596344,1275900
2000-05-11,73.122528,77.23979200000001,66.534912,67.19367199999999,45.989357,4311800
2000-05-12,68.840576,72.628456,67.85244,71.146248,48.694592,2646300
2000-05-15,70.98155200000001,72.134384,67.85244,70.15810400000001,48.018299,1523500
2000-05-16,70.98155200000001,72.628456,70.652176,71.805008,49.145493,1013600
2000-05-17,71.64031999999999,71.969696,69.499344,71.475624,48.920052,859800
2000-05-18,71.805008,72.463768,69.82871999999999,70.652176,48.356445,869200
2000-05-19,69.499344,69.66403199999999,67.85244,68.5112,46.891109,892600
2000-05-22,66.534912,67.85244,65.876152,67.52305600000001,46.214794,924300
2000-05-23,68.181816,68.181816,66.370224,67.52305600000001,46.214794,647500
2000-05-24,66.534912,68.017128,66.04084,67.85244,46.440231,1284500
2000-05-25,66.864296,68.840576,66.699608,68.5112,46.891109,780000
2000-05-26,67.358368,67.52305600000001,66.699608,67.028984,45.876629,566500
2000-05-30,70.652176,70.816864,69.16996,70.48748,48.24374,1359200
2000-05-31,70.98155200000001,71.64031999999999,70.15810400000001,71.475624,49.288567,1126700
2000-06-01,71.475624,72.793152,70.98155200000001,72.463768,49.969959,780900
2000-06-02,73.122528,74.604744,72.463768,72.628456,50.083546000000005,1007600
2000-06-05,72.463768,74.604744,72.134384,72.134384,49.742836,907800
2000-06-06,71.475624,71.805008,67.85244,68.675888,47.357890999999995,2065700
2000-06-07,70.15810400000001,70.48748,69.499344,69.82871999999999,48.152885,812500
2000-06-08,70.652176,70.652176,68.5112,69.499344,47.925746999999994,634000
2000-06-09,69.82871999999999,70.15810400000001,66.864296,68.181816,47.017196999999996,761500
2000-06-12,68.5112,68.840576,67.687744,68.181816,47.017196999999996,476800
2000-06-13,68.017128,69.66403199999999,67.85244,69.499344,47.925746999999994,636800
2000-06-14,69.499344,69.82871999999999,67.358368,67.52305600000001,46.562923,559200
2000-06-15,67.358368,67.85244,65.876152,66.699608,45.995087,1051900
2000-06-16,59.288536,59.288536,53.359683999999994,54.347828,37.477478000000005,8751900
2000-06-19,54.512516000000005,54.67720799999999,52.865612,54.67720799999999,37.704617,4444300
2000-06-20,55.665348,55.994728,54.018443999999995,55.171276,38.045307,1854300
2000-06-21,54.67720799999999,55.006588,53.194992000000006,53.359683999999994,36.796065999999996,1654100
2000-06-22,54.183136,54.183136,53.030304,53.359683999999994,36.796065999999996,1340800
2000-06-23,53.194992000000006,53.359683999999994,52.206852000000005,52.700924,36.341797,2301200
2000-06-26,53.030304,53.318314,52.042159999999996,52.206852000000005,36.001095,1324300
2000-06-27,53.030304,53.194992000000006,50.065876,50.395255999999996,34.751841999999996,3485600
2000-06-28,50.724636,53.030304,50.724636,52.700924,36.341797,2190000
2000-06-29,52.700924,52.700924,46.772068,48.913044,33.729733,1389400
2000-06-30,50.065876,54.96521800000001,48.748352000000004,54.67720799999999,37.704617,3596800
2000-07-03,54.018443999999995,54.141766000000004,52.206852000000005,53.689064,37.023196999999996,907600
2000-07-05,53.689064,54.183136,52.37154,53.359683999999994,36.796065999999996,1434900
2000-07-06,53.030304,53.194992000000006,51.3834,51.877472,35.773949,953400
2000-07-07,52.37154,53.689064,52.042159999999996,53.359683999999994,36.796065999999996,1861600
2000-07-10,53.524376000000004,54.183136,52.700924,53.689064,37.023196999999996,1033400
2000-07-11,53.689064,53.853756000000004,52.042159999999996,53.030304,36.568932000000004,980400
2000-07-12,52.042159999999996,53.030304,51.877472,52.700924,36.341797,1304400
2000-07-13,52.536232,52.700924,52.206852000000005,52.700924,36.341797,836600
2000-07-14,52.536232,53.689064,52.042159999999996,53.689064,37.023196999999996,1480800
2000-07-17,52.700924,53.030304,52.042159999999996,52.289066,36.057789,1029600
2000-07-18,52.536232,52.536232,50.230568,50.395255999999996,34.751841999999996,1681100
2000-07-19,50.559948,50.724636,49.242424,49.736496,34.297573,1469900
2000-07-20,49.736496,51.218708,49.407115999999995,51.05402,35.20612,1322400
2000-07-21,51.05402,51.218708,49.736496,50.065876,34.524712,873100
2000-07-24,49.901184,50.065876,48.913044,49.571804,34.183994,1081600
2000-07-25,48.913044,49.077732,47.430832,47.9249,33.048321,1832100
2000-07-26,44.795784000000005,44.795784000000005,39.031620000000004,40.184452,27.710632,12501500
2000-07-27,40.843216,41.007903999999996,38.866932,40.019764,27.597044,5487400
