date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-30,0,0,0,0,0.0,0.0
2015-11-05,0,0,0,0,0.0,0.1
2015-11-10,0,0,0,0,0.136363636364,0.454545454545
2016-07-21,0,0,0,0,0.0,0.0
2016-08-29,0,0,0,0,0.0,0.0
2016-11-02,0,0,0,0,0.0,0.0
2016-11-03,0,0,0,0,0.0,0.0
2017-01-19,0,0,0,0,0.136363636364,0.454545454545
2017-07-20,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.0,0.0
2017-10-03,0,0,0,0,-0.2,0.5
2017-10-04,0,0,0,0,0.25,0.95
2017-10-05,0,0,0,0,0.25,0.25
2017-10-06,0,0,0,0,0.25,0.85
2017-10-07,0,0,0,0,0.0,0.0
2017-10-09,0,0,0,0,0.6,0.9
2017-10-10,0,0,0,0,0.422222222222,1.47777777778
2017-10-11,0,0,1,0,0.630952380952,0.845238095238
2017-10-12,0,0,0,0,0.0,0.6
2017-10-13,0,2,0,0,1.5,3.41666666667
2017-10-14,0,0,0,0,-0.131818181818,0.6
2017-10-15,0,0,0,0,-0.0714285714286,0.165079365079
2017-10-16,0,2,2,1,1.01136363636,2.275
