var1(t-1),var2(t-1),var1(t+44),var2(t+44)
3025880000.0,2125.850098,3870040000.0,2079.649902
3070460000.0,2130.820068,3836750000.0,2067.639893
2571860000.0,2126.060059,4117740000.0,2093.25
3342130000.0,2104.199951,4038900000.0,2108.570068
3127960000.0,2123.47998,3579410000.0,2108.629883
2980350000.0,2120.790039,3681340000.0,2103.840088
3927390000.0,2107.389893,3476770000.0,2098.040039
3011710000.0,2111.72998,3546710000.0,2093.320068
3049350000.0,2109.600098,3968680000.0,2099.840088
3099980000.0,2114.070068,4246570000.0,2083.560059
3200050000.0,2095.840088,3602320000.0,2077.570068
3243690000.0,2092.830078,3514460000.0,2104.179932
2917150000.0,2079.280029,3708880000.0,2084.070068
3034580000.0,2080.149902,4269130000.0,2086.050049
3414320000.0,2105.199951,3221300000.0,2083.389893
3128600000.0,2108.860107,2795590000.0,2091.540039
2719400000.0,2094.110107,2867690000.0,2102.439941
3061570000.0,2084.429932,2949990000.0,2096.919922
2919900000.0,2096.290039,3512920000.0,2079.610107
3222240000.0,2100.439941,3922470000.0,2035.72998
3520360000.0,2121.23999,5018240000.0,1970.890015
4449810000.0,2109.98999,6612690000.0,1893.209961
3030020000.0,2122.850098,5183560000.0,1867.609985
3091190000.0,2124.199951,5338250000.0,1940.51001
3102480000.0,2108.580078,5006390000.0,1987.660034
3214610000.0,2102.310059,3949080000.0,1988.869995
5025470000.0,2101.48999,3915100000.0,1972.180054
3678960000.0,2057.639893,4371850000.0,1913.849976
4078540000.0,2063.110107,3742620000.0,1948.859985
3727260000.0,2077.419922,3520700000.0,1951.130005
2996540000.0,2076.780029,3167090000.0,1921.219971
3486360000.0,2068.76001,3548650000.0,1969.410034
4458660000.0,2081.340088,3652120000.0,1942.040039
3608780000.0,2046.680054,3626320000.0,1952.290039
3446810000.0,2051.310059,3218590000.0,1961.050049
3065070000.0,2076.620117,3000200000.0,1953.030029
3096730000.0,2099.600098,3239860000.0,1978.089966
3002120000.0,2108.949951,3630680000.0,1995.310059
3261810000.0,2107.399902,4183790000.0,1990.199951
3227080000.0,2124.290039,6021240000.0,1958.030029
3362750000.0,2126.639893,3269350000.0,1966.969971
3245870000.0,2128.280029,3808260000.0,1942.73999
3343690000.0,2119.209961,3190530000.0,1938.76001
3694070000.0,2114.149902,4091530000.0,1932.23999
3772810000.0,2102.149902,3721870000.0,1931.339966
3870040000.0,2079.649902,4326660000.0,1881.77002
3836750000.0,2067.639893,4132390000.0,1884.089966
4117740000.0,2093.25,4525070000.0,1920.030029
4038900000.0,2108.570068,3983600000.0,1923.819946
3579410000.0,2108.629883,4378570000.0,1951.359985
3681340000.0,2103.840088,4334490000.0,1987.050049
3476770000.0,2098.040039,4202400000.0,1979.920044
3546710000.0,2093.320068,4666470000.0,1995.829956
3968680000.0,2099.840088,3939140000.0,2013.430054
4246570000.0,2083.560059,3706900000.0,2014.890015
3602320000.0,2077.570068,2893250000.0,2017.459961
3514460000.0,2104.179932,3401920000.0,2003.689941
3708880000.0,2084.070068,3644590000.0,1994.23999
4269130000.0,2086.050049,3746290000.0,2023.859985
3221300000.0,2083.389893,3595430000.0,2033.109985
2795590000.0,2091.540039,3287320000.0,2033.660034
2867690000.0,2102.439941,3331500000.0,2030.77002
2949990000.0,2096.919922,3627790000.0,2018.939941
3512920000.0,2079.610107,4430850000.0,2052.51001
3922470000.0,2035.72998,4108460000.0,2075.149902
5018240000.0,1970.890015,3385800000.0,2071.179932
6612690000.0,1893.209961,4216880000.0,2065.889893
5183560000.0,1867.609985,4698110000.0,2090.350098
5338250000.0,1940.51001,4008940000.0,2089.409912
5006390000.0,1987.660034,4256200000.0,2079.360107
3949080000.0,1988.869995,3760020000.0,2104.050049
3915100000.0,1972.180054,4272060000.0,2109.790039
4371850000.0,1913.849976,4078870000.0,2102.310059
3742620000.0,1948.859985,4051890000.0,2099.929932
3520700000.0,1951.130005,4369020000.0,2099.199951
3167090000.0,1921.219971,3882350000.0,2078.580078
3548650000.0,1969.410034,3821440000.0,2081.719971
3652120000.0,1942.040039,3692410000.0,2075.0
3626320000.0,1952.290039,4016370000.0,2045.969971
3218590000.0,1961.050049,4278750000.0,2023.040039
3000200000.0,1953.030029,3741240000.0,2053.189941
3239860000.0,1978.089966,4427350000.0,2050.439941
3630680000.0,1995.310059,3926390000.0,2083.580078
4183790000.0,1990.199951,3628110000.0,2081.23999
6021240000.0,1958.030029,3929600000.0,2089.169922
3269350000.0,1966.969971,3587980000.0,2086.590088
3808260000.0,1942.73999,3884930000.0,2089.139893
3190530000.0,1938.76001,2852940000.0,2088.870117
4091530000.0,1932.23999,1466840000.0,2090.110107
3721870000.0,1931.339966,4275030000.0,2080.409912
4326660000.0,1881.77002,3712120000.0,2102.629883
4132390000.0,1884.089966,3950640000.0,2079.51001
4525070000.0,1920.030029,4306490000.0,2049.620117
3983600000.0,1923.819946,4214910000.0,2091.689941
4378570000.0,1951.359985,4043820000.0,2077.070068
4334490000.0,1987.050049,4173570000.0,2063.590088
4202400000.0,1979.920044,4385250000.0,2047.619995
4666470000.0,1995.829956,3715150000.0,2052.22998
3939140000.0,2013.430054,4301060000.0,2012.369995
3706900000.0,2014.890015,4612440000.0,2021.939941
2893250000.0,2017.459961,4353540000.0,2043.410034
3401920000.0,2003.689941,4635450000.0,2073.070068
3644590000.0,1994.23999,4327390000.0,2041.890015
3746290000.0,2023.859985,6683070000.0,2005.550049
3595430000.0,2033.109985,3760280000.0,2021.150024
3287320000.0,2033.660034,3520860000.0,2038.969971
3331500000.0,2030.77002,3484090000.0,2064.290039
3627790000.0,2018.939941,1411860000.0,2060.98999
4430850000.0,2052.51001,2492510000.0,2056.5
4108460000.0,2075.149902,2542000000.0,2078.360107
3385800000.0,2071.179932,2367430000.0,2063.360107
4216880000.0,2065.889893,2655330000.0,2043.939941
4698110000.0,2090.350098,4304880000.0,2012.660034
4008940000.0,2089.409912,3706620000.0,2016.709961
4256200000.0,2079.360107,4336660000.0,1990.26001
3760020000.0,2104.050049,5076590000.0,1943.089966
4272060000.0,2109.790039,4664940000.0,1922.030029
4078870000.0,2102.310059,4607290000.0,1923.670044
4051890000.0,2099.929932,4887260000.0,1938.680054
4369020000.0,2099.199951,5087030000.0,1890.280029
3882350000.0,2078.580078,5241110000.0,1921.839966
3821440000.0,2081.719971,5468460000.0,1880.329956
3692410000.0,2075.0,4928350000.0,1881.329956
4016370000.0,2045.969971,6416070000.0,1859.329956
4278750000.0,2023.040039,5078810000.0,1868.98999
3741240000.0,2053.189941,4901760000.0,1906.900024
4427350000.0,2050.439941,4401380000.0,1877.079956
3926390000.0,2083.580078,4357940000.0,1903.630005
3628110000.0,2081.23999,4754040000.0,1882.949951
3929600000.0,2089.169922,4693010000.0,1893.359985
3587980000.0,2086.590088,5497570000.0,1940.23999
3884930000.0,2089.139893,4322530000.0,1939.380005
2852940000.0,2088.870117,4463190000.0,1903.030029
1466840000.0,2090.110107,5172950000.0,1912.530029
4275030000.0,2080.409912,5193320000.0,1915.449951
3712120000.0,2102.629883,4929940000.0,1880.050049
3950640000.0,2079.51001,5636460000.0,1853.439941
4306490000.0,2049.620117,5183220000.0,1852.209961
4214910000.0,2091.689941,4471170000.0,1851.859985
4043820000.0,2077.070068,5500800000.0,1829.079956
4173570000.0,2063.590088,4696920000.0,1864.780029
4385250000.0,2047.619995,4570670000.0,1895.579956
3715150000.0,2052.22998,5011540000.0,1926.819946
4301060000.0,2012.369995,4436490000.0,1917.829956
4612440000.0,2021.939941,4142850000.0,1917.780029
4353540000.0,2043.410034,4054710000.0,1945.5
4635450000.0,2073.070068,3890650000.0,1921.27002
4327390000.0,2041.890015,4317250000.0,1929.800049
6683070000.0,2005.550049,4118210000.0,1951.699951
3760280000.0,2021.150024,4348510000.0,1948.050049
3520860000.0,2038.969971,4588180000.0,1932.22998
3484090000.0,2064.290039,4819750000.0,1978.349976
1411860000.0,2060.98999,4666610000.0,1986.449951
2492510000.0,2056.5,5081700000.0,1993.400024
2542000000.0,2078.360107,6049930000.0,1999.98999
2367430000.0,2063.360107,4968180000.0,2001.76001
2655330000.0,2043.939941,4641650000.0,1979.26001
4304880000.0,2012.660034,4038120000.0,1989.26001
3706620000.0,2016.709961,4376790000.0,1989.569946
4336660000.0,1990.26001,4078620000.0,2022.189941
5076590000.0,1943.089966,3487850000.0,2019.640015
4664940000.0,1922.030029,3560280000.0,2015.930054
4607290000.0,1923.670044,4057020000.0,2027.219971
4887260000.0,1938.680054,4530480000.0,2040.589966
5087030000.0,1890.280029,6503140000.0,2049.580078
5241110000.0,1921.839966,3376600000.0,2051.600098
5468460000.0,1880.329956,3418460000.0,2049.800049
4928350000.0,1881.329956,3639510000.0,2036.709961
6416070000.0,1859.329956,3407720000.0,2035.939941
5078810000.0,1868.98999,2809090000.0,2037.050049
4901760000.0,1906.900024,3822330000.0,2055.01001
4401380000.0,1877.079956,3590310000.0,2063.949951
4357940000.0,1903.630005,3715280000.0,2059.73999
4754040000.0,1882.949951,3749990000.0,2072.780029
4693010000.0,1893.359985,3485710000.0,2066.129883
5497570000.0,1940.23999,4154920000.0,2045.170044
4322530000.0,1939.380005,3750800000.0,2066.659912
4463190000.0,1903.030029,3801250000.0,2041.910034
5172950000.0,1912.530029,3359530000.0,2047.599976
5193320000.0,1915.449951,3567840000.0,2041.98999
4929940000.0,1880.050049,4239740000.0,2061.719971
5636460000.0,1853.439941,4191830000.0,2082.419922
5183220000.0,1852.209961,3765870000.0,2082.780029
4471170000.0,1851.859985,3701450000.0,2080.72998
5500800000.0,1829.079956,3316880000.0,2094.340088
4696920000.0,1864.780029,3896830000.0,2100.800049
4570670000.0,1895.579956,4184880000.0,2102.399902
5011540000.0,1926.819946,4175290000.0,2091.47998
4436490000.0,1917.829956,3790580000.0,2091.580078
4142850000.0,1917.780029,3319740000.0,2087.790039
4054710000.0,1945.5,3557190000.0,2091.699951
3890650000.0,1921.27002,4100110000.0,2095.149902
4317250000.0,1929.800049,4309840000.0,2075.810059
4118210000.0,1951.699951,4704720000.0,2065.300049
4348510000.0,1948.050049,3841110000.0,2081.429932
4588180000.0,1932.22998,4173390000.0,2063.370117
4819750000.0,1978.349976,4058560000.0,2051.120117
4666610000.0,1986.449951,4008530000.0,2050.629883
5081700000.0,1993.400024,3796350000.0,2057.139893
6049930000.0,1999.98999,3788620000.0,2058.689941
4968180000.0,2001.76001,3600200000.0,2084.389893
4641650000.0,1979.26001,3821980000.0,2064.459961
4038120000.0,1989.26001,3782390000.0,2064.110107
4376790000.0,1989.569946,3579880000.0,2046.609985
4078620000.0,2022.189941,3501360000.0,2066.659912
3487850000.0,2019.640015,4108960000.0,2047.209961
3560280000.0,2015.930054,4101320000.0,2047.630005
4057020000.0,2027.219971,3846770000.0,2040.040039
4530480000.0,2040.589966,3507650000.0,2052.320068
6503140000.0,2049.580078,3055480000.0,2048.040039
3376600000.0,2051.600098,3627340000.0,2076.060059
3418460000.0,2049.800049,3859160000.0,2090.540039
3639510000.0,2036.709961,3230990000.0,2090.100098
3407720000.0,2035.939941,3079150000.0,2099.060059
2809090000.0,2037.050049,4514410000.0,2096.949951
3822330000.0,2055.01001,3525170000.0,2099.330078
3590310000.0,2063.949951,3632720000.0,2105.26001
3715280000.0,2059.73999,3627780000.0,2099.129883
3749990000.0,2072.780029,3442020000.0,2109.409912
3485710000.0,2066.129883,3534730000.0,2112.129883
4154920000.0,2045.170044,3562060000.0,2119.120117
3750800000.0,2066.659912,3290320000.0,2115.47998
3801250000.0,2041.910034,3515010000.0,2096.070068
3359530000.0,2047.599976,3392030000.0,2079.060059
3567840000.0,2041.98999,3759770000.0,2075.320068
4239740000.0,2061.719971,3544720000.0,2071.5
4191830000.0,2082.419922,3628280000.0,2077.98999
3765870000.0,2082.780029,4952630000.0,2071.219971
3701450000.0,2080.72998,3467440000.0,2083.25
3316880000.0,2094.340088,3232880000.0,2088.899902
3896830000.0,2100.800049,3168160000.0,2085.449951
4184880000.0,2102.399902,3297940000.0,2113.320068
4175290000.0,2091.47998,7597450000.0,2037.410034
3790580000.0,2091.580078,5431220000.0,2000.540039
3319740000.0,2087.790039,4385810000.0,2036.089966
3557190000.0,2091.699951,4241740000.0,2070.77002
4100110000.0,2095.149902,4622820000.0,2098.860107
4309840000.0,2075.810059,3458890000.0,2102.949951
4704720000.0,2065.300049,3658380000.0,2088.550049
3841110000.0,2081.429932,3909380000.0,2099.72998
4173390000.0,2063.370117,3604550000.0,2097.899902
4058560000.0,2051.120117,3607500000.0,2129.899902
4008530000.0,2050.629883,3253340000.0,2137.159912
3796350000.0,2057.139893,4097820000.0,2152.139893
3788620000.0,2058.689941,3502320000.0,2152.429932
3600200000.0,2084.389893,3465610000.0,2163.75
3821980000.0,2064.459961,3122600000.0,2161.73999
3782390000.0,2064.110107,3009310000.0,2166.889893
3579880000.0,2046.609985,2968340000.0,2163.780029
3501360000.0,2066.659912,3211860000.0,2173.02002
4108960000.0,2047.209961,3438900000.0,2165.169922
4101320000.0,2047.630005,3023280000.0,2175.030029
3846770000.0,2040.040039,3057240000.0,2168.47998
3507650000.0,2052.320068,3442350000.0,2169.179932
3055480000.0,2048.040039,3995500000.0,2166.580078
3627340000.0,2076.060059,3664240000.0,2170.060059
3859160000.0,2090.540039,4038840000.0,2173.600098
3230990000.0,2090.100098,3505990000.0,2170.840088
3079150000.0,2099.060059,3848750000.0,2157.030029
4514410000.0,2096.949951,3786530000.0,2163.790039
3525170000.0,2099.330078,3709200000.0,2164.25
3632720000.0,2105.26001,3663070000.0,2182.870117
3627780000.0,2099.129883,3327550000.0,2180.889893
3442020000.0,2109.409912,3334300000.0,2181.73999
3534730000.0,2112.129883,3254950000.0,2175.48999
3562060000.0,2119.120117,3423160000.0,2185.790039
3290320000.0,2115.47998,3000660000.0,2184.050049
3515010000.0,2096.070068,3078530000.0,2190.149902
3392030000.0,2079.060059,3196400000.0,2178.149902
3759770000.0,2075.320068,3388910000.0,2182.219971
3544720000.0,2071.5,3300570000.0,2187.02002
3628280000.0,2077.98999,3084800000.0,2183.870117
4952630000.0,2071.219971,2777550000.0,2182.639893
3467440000.0,2083.25,3041490000.0,2186.899902
3232880000.0,2088.899902,3148280000.0,2175.439941
3168160000.0,2085.449951,2969310000.0,2172.469971
3297940000.0,2113.320068,3342340000.0,2169.040039
7597450000.0,2037.410034,2654780000.0,2180.379883
5431220000.0,2000.540039,3006800000.0,2176.120117
4385810000.0,2036.089966,3766390000.0,2170.949951
4241740000.0,2070.77002,3392120000.0,2170.860107
4622820000.0,2098.860107,3091120000.0,2179.97998
3458890000.0,2102.949951,3447650000.0,2186.47998
3658380000.0,2088.550049,3319420000.0,2186.159912
3909380000.0,2099.72998,3727840000.0,2181.300049
3604550000.0,2097.899902,4233960000.0,2127.810059
3607500000.0,2129.899902,4010480000.0,2159.040039
3253340000.0,2137.159912,4141670000.0,2127.02002
4097820000.0,2152.139893,3664100000.0,2125.77002
3502320000.0,2152.429932,3373720000.0,2147.26001
3465610000.0,2163.75,5014360000.0,2139.159912
3122600000.0,2161.73999,3163000000.0,2139.120117
3009310000.0,2166.889893,3140730000.0,2139.76001
2968340000.0,2163.780029,3712090000.0,2163.120117
3211860000.0,2173.02002,3552830000.0,2177.179932
3438900000.0,2165.169922,3317190000.0,2164.689941
3023280000.0,2175.030029,3216170000.0,2146.100098
3057240000.0,2168.47998,3437770000.0,2159.929932
3442350000.0,2169.179932,3891460000.0,2171.370117
3995500000.0,2166.580078,4249220000.0,2151.129883
3664240000.0,2170.060059,4173340000.0,2168.27002
4038840000.0,2173.600098,3137550000.0,2161.199951
3505990000.0,2170.840088,3750890000.0,2150.48999
3848750000.0,2157.030029,3906550000.0,2159.72998
3786530000.0,2163.790039,3461550000.0,2160.77002
3709200000.0,2164.25,3619890000.0,2153.73999
3663070000.0,2182.870117,2916550000.0,2163.659912
3327550000.0,2180.889893,3438270000.0,2136.72998
3334300000.0,2181.73999,2977100000.0,2139.179932
3254950000.0,2175.48999,3580450000.0,2132.550049
3423160000.0,2185.790039,3228150000.0,2132.97998
3000660000.0,2184.050049,2830390000.0,2126.5
3078530000.0,2190.149902,3170000000.0,2139.600098
3196400000.0,2178.149902,3362670000.0,2144.290039
3388910000.0,2182.219971,3337170000.0,2141.340088
3300570000.0,2187.02002,3448850000.0,2141.159912
3084800000.0,2183.870117,3357320000.0,2151.330078
2777550000.0,2182.639893,3751340000.0,2143.159912
3041490000.0,2186.899902,3775200000.0,2139.429932
3148280000.0,2175.439941,4204830000.0,2133.040039
2969310000.0,2172.469971,4019510000.0,2126.409912
3342340000.0,2169.040039,3922400000.0,2126.149902
2654780000.0,2180.379883,4532160000.0,2111.719971
3006800000.0,2176.120117,4248580000.0,2097.939941
3766390000.0,2170.949951,3886740000.0,2088.659912
3392120000.0,2170.860107,3837860000.0,2085.179932
3091120000.0,2179.97998,3736060000.0,2131.52002
3447650000.0,2186.47998,3916930000.0,2139.560059
3319420000.0,2186.159912,6264150000.0,2163.26001
3727840000.0,2181.300049,6451640000.0,2167.47998
4233960000.0,2127.810059,4988050000.0,2164.449951
4010480000.0,2159.040039,5367200000.0,2164.199951
4141670000.0,2127.02002,4543860000.0,2180.389893
3664100000.0,2125.77002,3830590000.0,2176.939941
3373720000.0,2147.26001,3809160000.0,2187.120117
5014360000.0,2139.159912,3572400000.0,2181.899902
3163000000.0,2139.120117,3607010000.0,2198.179932
3140730000.0,2139.76001,3957940000.0,2202.939941
3712090000.0,2163.120117,3418640000.0,2204.719971
3552830000.0,2177.179932,1584600000.0,2213.350098
3317190000.0,2164.689941,3505650000.0,2201.719971
3216170000.0,2146.100098,3706560000.0,2204.659912
3437770000.0,2159.929932,5533980000.0,2198.810059
3891460000.0,2171.370117,5063740000.0,2191.080078
4249220000.0,2151.129883,3779500000.0,2191.949951
4173340000.0,2168.27002,3895230000.0,2204.709961
3137550000.0,2161.199951,3855320000.0,2212.22998
3750890000.0,2150.48999,4501820000.0,2241.350098
3906550000.0,2159.72998,4200580000.0,2246.189941
3461550000.0,2160.77002,3884480000.0,2259.530029
3619890000.0,2153.73999,4034510000.0,2256.959961
2916550000.0,2163.659912,3857590000.0,2271.719971
3438270000.0,2136.72998,4406970000.0,2253.280029
2977100000.0,2139.179932,4168200000.0,2262.030029
3580450000.0,2132.550049,5920340000.0,2258.070068
3228150000.0,2132.97998,3248370000.0,2262.530029
2830390000.0,2126.5,3298780000.0,2270.76001
3170000000.0,2139.600098,2852230000.0,2265.179932
3362670000.0,2144.290039,2876320000.0,2260.959961
3337170000.0,2141.340088,2020550000.0,2263.790039
3448850000.0,2141.159912,1987080000.0,2268.879883
3357320000.0,2151.330078,2392360000.0,2249.919922
3751340000.0,2143.159912,2336370000.0,2249.26001
3775200000.0,2139.429932,2670900000.0,2238.830078
4204830000.0,2133.040039,3770530000.0,2257.830078
4019510000.0,2126.409912,3764890000.0,2270.75
3922400000.0,2126.149902,3761820000.0,2269.0
4532160000.0,2111.719971,3339890000.0,2276.97998
4248580000.0,2097.939941,3217610000.0,2268.899902
3886740000.0,2088.659912,3638790000.0,2268.899902
3837860000.0,2085.179932,3620410000.0,2275.320068
3736060000.0,2131.52002,3462130000.0,2270.439941
3916930000.0,2139.560059,3081270000.0,2274.639893
6264150000.0,2163.26001,3584990000.0,2267.889893
6451640000.0,2167.47998,3315250000.0,2271.889893
4988050000.0,2164.449951,3165970000.0,2263.689941
5367200000.0,2164.199951,3524970000.0,2271.310059
4543860000.0,2180.389893,3152710000.0,2265.199951
3830590000.0,2176.939941,3810960000.0,2280.070068
3809160000.0,2187.120117,3846020000.0,2298.370117
3572400000.0,2181.899902,3610360000.0,2296.679932
3607010000.0,2198.179932,3135890000.0,2294.689941
3957940000.0,2202.939941,3591270000.0,2280.899902
3418640000.0,2204.719971,4087450000.0,2278.870117
1584600000.0,2213.350098,3916610000.0,2279.550049
3505650000.0,2201.719971,3807710000.0,2280.850098
3706560000.0,2204.659912,3597970000.0,2297.419922
5533980000.0,2198.810059,3109050000.0,2292.560059
5063740000.0,2191.080078,3448690000.0,2293.080078
3779500000.0,2191.949951,3609740000.0,2294.669922
3895230000.0,2204.709961,3677940000.0,2307.870117
3855320000.0,2212.22998,3475020000.0,2316.100098
4501820000.0,2241.350098,3349730000.0,2328.25
4200580000.0,2246.189941,3520910000.0,2337.580078
3884480000.0,2259.530029,3775590000.0,2349.25
4034510000.0,2256.959961,3672370000.0,2347.219971
3857590000.0,2271.719971,3513060000.0,2351.159912
4406970000.0,2253.280029,3579780000.0,2365.379883
4168200000.0,2262.030029,3468670000.0,2362.820068
5920340000.0,2258.070068,4015260000.0,2363.810059
3248370000.0,2262.530029,3831570000.0,2367.340088
3298780000.0,2270.76001,3582610000.0,2369.75
2852230000.0,2265.179932,4210140000.0,2363.639893
2876320000.0,2260.959961,4345180000.0,2395.959961
2020550000.0,2263.790039,3821320000.0,2381.919922
1987080000.0,2268.879883,3555260000.0,2383.120117
2392360000.0,2249.919922,3232700000.0,2375.310059
2336370000.0,2249.26001,3518390000.0,2368.389893
2670900000.0,2238.830078,3812100000.0,2362.97998
3770530000.0,2257.830078,3716340000.0,2364.870117
3764890000.0,2270.75,3432950000.0,2372.600098
3761820000.0,2269.0,3133900000.0,2373.469971
3339890000.0,2276.97998,3172630000.0,2365.449951
3217610000.0,2268.899902,3906840000.0,2385.26001
3638790000.0,2268.899902,3365660000.0,2381.379883
3620410000.0,2275.320068,5178040000.0,2378.25
3462130000.0,2270.439941,3054930000.0,2373.469971
3081270000.0,2274.639893,4265590000.0,2344.02002
3584990000.0,2267.889893,3572730000.0,2348.449951
3315250000.0,2271.889893,3260600000.0,2345.959961
3165970000.0,2263.689941,2975130000.0,2343.97998
3524970000.0,2271.310059,3240230000.0,2341.590088
3152710000.0,2265.199951,3367780000.0,2358.570068
3810960000.0,2280.070068,3106940000.0,2361.129883
3846020000.0,2298.370117,3158420000.0,2368.060059
3610360000.0,2296.679932,3354110000.0,2362.719971
3135890000.0,2294.689941,3416400000.0,2358.840088
3591270000.0,2280.899902,3206240000.0,2360.159912
4087450000.0,2278.870117,3770520000.0,2352.949951
3916610000.0,2279.550049,3201920000.0,2357.48999
3807710000.0,2280.850098,3053150000.0,2355.540039
3597970000.0,2297.419922,2785410000.0,2357.159912
3109050000.0,2292.560059,3117420000.0,2353.780029
3448690000.0,2293.080078,3196950000.0,2344.929932
3609740000.0,2294.669922,3143890000.0,2328.949951
3677940000.0,2307.870117,2824710000.0,2349.01001
3475020000.0,2316.100098,3269840000.0,2342.189941
3349730000.0,2328.25,3519900000.0,2338.169922
3520910000.0,2337.580078,3647420000.0,2355.840088
3775590000.0,2349.25,3503360000.0,2348.689941
3672370000.0,2347.219971,3690650000.0,2374.149902
3513060000.0,2351.159912,3995240000.0,2388.610107
